FIPS,State,Perc.Fair.Poor.Health,Physically.Unhealthy.Days,Mentally.Unhealthy.Days,Perc.Low.Birth.Weight,Perc.Smokers,Perc.Obese,Perc.Physically.Inactive,Perc.Excessive.Drinking,MV.Mortality.Rate,Chlamydia.Rate,Teen.Birth.Rate,Perc.Uninsured,Pr.Care.Physician.Ratio,Dentist.Ratio,Prev.Hosp.Stay.Rate,Perc.Diabetic.Screening,Perc.Mammography,Perc.High.School.Grad,Perc.Some.College,Perc.Unemployed,Perc.Children.in.Poverty,Perc.No.Soc.Emo.Support,Perc.Single.Parent.HH,Violent.Crime.Rate,Avg.Daily.Particulates,Perc.pop.in.viol,Rec.Facility.Rate,Perc.Limited.Access,Perc.Fast.Foods
42077,37,12.0,3.5,3.5,8.4,20.0,29,25,17.0,11.0,361.0,37.0,13,1058.0,1376.0,67.0,86.0,68.2,84.0,61.1,8.7,22,17.0,35,301.0,12.7,5.0,12.0,4,48.0
42079,37,15.0,4.1,4.0,8.3,26.0,30,31,21.0,13.0,221.0,31.0,13,1273.0,1848.0,65.0,73.0,64.1,88.0,57.3,9.4,26,22.0,35,283.0,12.2,15.0,8.4,5,40.0
42081,37,14.0,3.1,3.2,7.0,24.0,31,29,17.0,16.0,318.0,33.0,13,1366.0,2895.0,51.0,76.0,80.7,86.0,53.4,7.7,21,22.0,36,169.0,12.6,0.0,6.9,7,40.0
42083,37,19.0,3.4,3.6,9.0,33.0,32,29,23.0,15.0,203.0,39.0,12,1886.0,2910.0,89.0,86.0,67.3,93.0,47.1,8.5,24,23.0,35,200.0,13.1,12.0,4.6,1,45.0
42087,37,14.0,3.1,4.4,7.0,18.0,31,30,13.0,17.0,238.0,39.0,16,2223.0,3374.0,97.0,86.0,76.3,84.0,40.5,8.3,28,20.0,26,160.0,13.6,1.0,6.4,3,43.0
42089,37,12.0,3.2,3.8,8.7,24.0,30,26,25.0,21.0,153.0,18.0,13,2208.0,2897.0,77.0,83.0,65.4,86.0,59.9,9.6,17,21.0,30,302.0,12.1,7.0,5.9,8,42.0
42093,37,10.0,2.4,2.3,5.4,14.0,30,30,13.0,15.0,153.0,21.0,10,1874.0,1276.0,45.0,77.0,72.6,89.0,57.5,6.2,18,20.0,25,337.0,12.8,0.0,16.4,4,50.0
42095,37,16.0,3.7,3.9,8.9,18.0,30,25,17.0,12.0,226.0,23.0,11,1146.0,2270.0,75.0,84.0,66.1,88.0,64.6,8.6,13,22.0,27,200.0,12.4,0.0,10.1,4,44.0
42099,37,14.0,4.3,4.1,7.3,17.0,32,27,14.0,25.0,144.0,31.0,14,3067.0,6666.0,70.0,88.0,65.0,82.0,45.1,7.8,17,24.0,27,179.0,13.4,7.0,10.9,4,43.0
42101,37,20.0,4.3,4.5,11.3,24.0,32,30,17.0,9.0,1273.0,57.0,17,1575.0,1871.0,77.0,81.0,60.7,59.0,54.8,10.8,39,29.0,58,1296.0,12.0,0.0,6.0,0,56.0
42103,37,13.0,3.7,2.9,7.0,20.0,31,25,14.0,17.0,89.0,13.0,14,2492.0,5254.0,64.0,80.0,64.9,92.0,58.6,10.5,15,20.0,26,150.0,11.6,18.0,8.7,2,35.0
42105,37,16.0,4.0,2.5,8.3,22.0,31,29,16.0,16.0,138.0,36.0,14,1942.0,3539.0,81.0,84.0,70.2,90.0,47.0,9.1,25,23.0,30,185.0,12.7,8.0,0.0,9,24.0
42109,37,13.0,2.2,2.3,6.2,17.0,32,25,15.0,18.0,118.0,22.0,14,1897.0,2634.0,52.0,94.0,80.2,89.0,45.8,8.0,19,23.0,20,380.0,13.4,0.0,15.1,2,40.0
42111,37,16.0,4.0,3.5,7.6,23.0,32,28,22.0,20.0,102.0,22.0,15,2219.0,2491.0,79.0,76.0,60.9,93.0,42.7,8.7,21,24.0,23,140.0,13.5,4.0,5.1,6,40.0
42113,37,14.0,3.4,3.0,7.1,21.0,34,30,17.0,24.0,249.0,28.0,16,1874.0,6865.0,73.0,85.0,65.1,84.0,40.1,6.8,22,20.0,27,129.0,12.1,46.0,0.0,14,25.0
42115,37,21.0,4.3,4.3,7.1,26.0,27,27,21.0,23.0,88.0,27.0,15,2886.0,4358.0,102.0,80.0,66.8,86.0,45.2,7.6,21,22.0,30,134.0,11.3,7.0,4.6,2,34.0
42117,37,14.0,3.0,3.2,6.9,20.0,32,27,15.0,23.0,167.0,28.0,15,2001.0,2443.0,87.0,90.0,72.0,83.0,54.1,6.7,22,19.0,32,110.0,12.2,38.0,9.5,1,25.0
42123,37,16.0,3.6,3.3,6.8,29.0,29,30,22.0,22.0,112.0,25.0,12,1740.0,3039.0,69.0,84.0,63.4,88.0,49.6,7.2,24,24.0,26,400.0,13.6,5.0,2.4,5,34.0
42125,37,15.0,3.7,3.6,7.5,22.0,29,26,18.0,12.0,224.0,23.0,11,1495.0,1892.0,93.0,81.0,50.2,89.0,64.9,7.3,14,21.0,25,246.0,14.0,29.0,9.1,6,51.0
42127,37,14.0,4.0,4.2,7.4,22.0,28,25,18.0,21.0,57.0,18.0,15,2295.0,2177.0,63.0,80.0,72.6,92.0,47.6,7.5,20,26.0,28,159.0,11.4,27.0,7.6,2,24.0
42129,37,13.0,3.4,3.6,7.5,18.0,28,29,16.0,14.0,138.0,20.0,11,1388.0,1776.0,85.0,80.0,55.9,92.0,65.1,7.4,15,20.0,28,161.0,14.0,0.0,12.9,7,48.0
42131,37,18.0,3.0,4.5,6.6,24.0,31,25,21.0,24.0,106.0,30.0,11,2185.0,2637.0,76.0,77.0,75.7,85.0,47.0,9.4,20,21.0,35,100.0,11.8,6.0,3.5,1,23.0
42133,37,13.0,3.3,3.5,8.2,21.0,32,23,16.0,14.0,284.0,35.0,11,1396.0,2337.0,53.0,90.0,72.0,88.0,54.3,7.8,15,19.0,30,233.0,12.9,0.0,11.0,5,56.0
44001,38,9.0,3.0,3.0,5.5,14.0,21,20,18.0,7.0,106.0,8.0,11,1212.0,3123.0,58.0,85.0,74.0,92.0,75.9,9.7,9,20.0,16,77.0,10.2,0.0,10.0,12,35.0
44003,38,12.0,3.7,3.8,7.6,20.0,27,26,20.0,8.0,165.0,21.0,11,1383.0,1496.0,68.0,83.0,73.6,83.0,67.3,10.7,14,19.0,27,121.0,10.2,0.0,22.9,6,42.0
44009,38,9.0,3.2,3.3,6.7,15.0,21,19,23.0,9.0,150.0,10.0,10,1040.0,2152.0,54.0,85.0,75.9,87.0,74.1,9.5,12,16.0,22,84.0,10.3,31.0,17.3,9,38.0
45001,39,20.0,4.0,4.6,10.8,20.0,33,32,13.0,17.0,519.0,42.0,20,2112.0,1312.0,76.0,81.0,67.1,83.0,56.2,11.7,29,29.0,34,572.0,13.1,41.0,0.0,15,58.0
45003,39,15.0,3.6,3.6,9.7,20.0,33,26,14.0,21.0,476.0,47.0,18,2915.0,2713.0,55.0,81.0,70.4,74.0,55.9,8.8,32,21.0,40,429.0,12.7,0.0,5.0,6,49.0
45005,39,21.0,2.8,2.8,12.4,24.0,35,35,16.0,20.0,1382.0,86.0,22,1478.0,2923.0,84.0,73.0,70.3,66.0,38.6,17.8,49,40.0,69,1010.0,12.3,0.0,0.0,1,100.0
45007,39,18.0,3.9,3.9,9.0,21.0,30,30,11.0,22.0,495.0,54.0,19,1687.0,3065.0,69.0,85.0,72.9,76.0,55.2,9.9,24,19.0,33,636.0,13.2,0.0,9.6,11,55.0
45013,39,10.0,2.7,2.9,8.5,16.0,21,18,19.0,15.0,555.0,50.0,23,1552.0,1129.0,46.0,85.0,76.9,70.0,61.1,8.7,23,18.0,31,596.0,11.6,1.0,12.9,9,29.0
45015,39,17.0,4.1,3.9,8.7,23.0,38,30,16.0,23.0,401.0,51.0,21,3437.0,4345.0,67.0,88.0,71.6,75.0,56.1,9.1,23,21.0,33,527.0,12.3,0.0,7.3,7,58.0
45021,39,22.0,4.2,4.1,12.5,27.0,31,31,10.0,23.0,605.0,69.0,21,2052.0,5102.0,99.0,87.0,65.3,80.0,41.8,13.1,32,30.0,38,440.0,13.3,0.0,7.2,5,52.0
45023,39,23.0,3.9,5.9,11.0,26.0,32,34,15.0,38.0,754.0,69.0,20,3011.0,4762.0,81.0,85.0,54.5,73.0,40.7,16.0,46,32.0,60,1112.0,13.4,0.0,3.0,9,50.0
45025,39,20.0,4.1,3.8,12.2,25.0,35,33,13.0,33.0,499.0,62.0,23,3111.0,5282.0,104.0,84.0,57.5,72.0,44.7,13.6,33,25.0,42,567.0,13.5,0.0,4.3,7,42.0
45027,39,20.0,3.6,3.6,11.6,22.0,37,33,13.0,32.0,709.0,56.0,22,2055.0,3659.0,64.0,80.0,60.2,78.0,38.7,15.2,37,29.0,48,740.0,12.8,0.0,5.7,2,58.0
45031,39,21.0,4.6,3.6,12.7,25.0,36,34,10.0,31.0,779.0,59.0,20,1855.0,4665.0,97.0,78.0,64.4,89.0,46.3,12.1,35,29.0,46,929.0,13.4,0.0,8.7,6,57.0
45033,39,25.0,4.7,4.2,13.4,21.0,39,38,10.0,28.0,939.0,81.0,22,2295.0,4072.0,90.0,84.0,62.9,66.0,33.8,15.3,48,33.0,58,1539.0,13.3,0.0,0.0,6,48.0
45037,39,16.0,3.5,3.3,9.1,21.0,36,26,11.0,17.0,341.0,38.0,19,4490.0,4997.0,57.0,83.0,72.0,80.0,43.4,9.3,28,24.0,38,233.0,12.9,0.0,3.7,3,36.0
45043,39,15.0,3.6,3.6,10.9,19.0,35,30,16.0,30.0,527.0,55.0,22,1670.0,2167.0,67.0,83.0,72.0,84.0,51.1,10.9,37,22.0,44,682.0,12.4,0.0,8.3,8,39.0
45047,39,17.0,3.6,4.0,11.4,24.0,34,31,12.0,18.0,759.0,54.0,22,2783.0,2261.0,51.0,77.0,75.9,78.0,50.6,11.1,29,22.0,46,969.0,13.1,0.0,5.7,5,47.0
45049,39,22.0,3.7,2.9,11.2,18.0,41,31,11.0,32.0,688.0,60.0,21,2340.0,4519.0,101.0,79.0,72.0,73.0,39.9,13.9,39,33.0,43,747.0,12.0,0.0,4.7,7,59.0
45051,39,16.0,3.7,3.9,10.1,26.0,29,25,17.0,23.0,436.0,48.0,26,1650.0,2763.0,66.0,87.0,69.3,75.0,55.4,11.5,32,20.0,38,710.0,12.8,0.0,11.8,6,40.0
45053,39,18.0,3.9,4.0,10.6,29.0,40,30,19.0,44.0,646.0,73.0,30,3565.0,3777.0,83.0,85.0,62.4,74.0,36.5,9.8,39,35.0,47,740.0,11.7,0.0,4.0,5,50.0
45055,39,15.0,3.2,2.9,9.5,22.0,32,28,14.0,28.0,541.0,58.0,20,1819.0,4159.0,74.0,85.0,65.7,73.0,55.3,9.5,27,22.0,33,508.0,13.5,4.0,6.5,7,55.0
45057,39,18.0,3.8,4.5,10.7,21.0,33,32,12.0,25.0,398.0,61.0,21,2332.0,3163.0,68.0,87.0,64.4,74.0,50.2,13.9,28,20.0,41,554.0,13.4,0.0,3.9,6,51.0
45059,39,21.0,4.3,4.8,11.0,23.0,37,33,10.0,20.0,555.0,63.0,20,2145.0,4054.0,60.0,80.0,61.7,67.0,45.7,10.4,37,27.0,45,782.0,13.3,0.0,7.5,9,56.0
45061,39,29.0,4.2,4.7,14.5,17.0,38,35,13.0,38.0,697.0,63.0,22,9599.0,1058.0,92.0,87.0,70.2,72.0,33.4,13.3,40,37.0,59,596.0,13.4,0.0,0.0,3,73.0
45063,39,15.0,3.1,3.7,8.1,21.0,31,26,15.0,20.0,373.0,44.0,18,1721.0,2827.0,50.0,85.0,69.0,79.0,64.5,7.8,21,17.0,32,385.0,13.0,16.0,10.6,6,51.0
45065,39,27.0,4.7,5.1,13.9,20.0,34,26,12.0,23.0,567.0,58.0,18,3412.0,1154.0,42.0,70.0,77.8,76.0,43.0,14.4,34,35.0,44,583.0,13.0,0.0,0.0,2,80.0
45067,39,25.0,4.4,3.6,13.1,19.0,38,34,7.0,34.0,1143.0,73.0,21,2061.0,5531.0,89.0,81.0,61.1,66.0,40.5,19.5,42,29.0,60,932.0,13.1,0.0,3.0,2,47.0
45069,39,29.0,4.7,3.9,14.7,25.0,43,33,12.0,30.0,774.0,67.0,21,3611.0,5363.0,92.0,83.0,55.8,62.0,29.6,17.6,44,36.0,61,1171.0,13.3,0.0,3.5,7,60.0
45071,39,18.0,4.3,4.4,11.2,20.0,37,31,14.0,21.0,1000.0,59.0,23,1503.0,3875.0,52.0,87.0,67.9,75.0,47.5,9.9,33,22.0,41,358.0,13.3,0.0,8.0,6,35.0
45073,39,19.0,4.3,4.3,8.5,20.0,31,26,13.0,20.0,299.0,51.0,21,1771.0,2506.0,67.0,84.0,73.1,77.0,51.3,10.1,28,20.0,34,546.0,13.3,0.0,2.7,6,55.0
45075,39,20.0,4.1,3.6,13.3,22.0,40,33,11.0,41.0,1098.0,53.0,21,2147.0,3984.0,51.0,86.0,66.8,71.0,46.2,14.5,34,32.0,52,677.0,12.6,0.0,6.5,6,54.0
45077,39,18.0,3.7,4.0,8.2,21.0,28,27,9.0,20.0,291.0,31.0,20,1610.0,2475.0,62.0,86.0,72.5,73.0,57.8,8.8,24,18.0,26,344.0,13.3,6.0,10.1,12,51.0
45081,39,17.0,3.4,3.1,9.7,23.0,33,32,21.0,24.0,498.0,55.0,25,9963.0,5041.0,57.0,79.0,59.2,78.0,36.6,8.9,28,27.0,29,555.0,13.1,1.0,0.0,2,23.0
45085,39,18.0,3.9,3.4,10.5,23.0,37,32,13.0,23.0,796.0,59.0,19,2029.0,2758.0,71.0,83.0,68.0,81.0,55.2,11.4,28,27.0,45,769.0,13.1,2.0,4.6,9,56.0
45091,39,13.0,3.2,3.2,8.4,21.0,30,26,13.0,17.0,335.0,43.0,19,2063.0,2380.0,50.0,89.0,63.6,79.0,65.6,13.6,21,19.0,30,656.0,13.3,5.0,8.4,6,56.0
46005,40,12.0,3.3,2.0,7.5,18.0,33,31,19.0,12.0,420.0,48.0,14,1583.0,2004.0,48.0,90.0,66.9,82.0,56.1,3.6,21,21.0,23,100.0,9.0,0.0,17.2,8,52.0
46007,40,17.0,2.8,3.0,6.7,24.0,37,29,28.0,54.0,525.0,74.0,21,3444.0,3481.0,71.0,51.0,66.0,58.0,57.6,5.9,49,20.0,72,215.0,8.9,0.0,0.0,49,33.0
46009,40,9.0,2.5,2.4,6.0,20.0,30,31,16.0,26.0,170.0,19.0,15,1177.0,2873.0,72.0,78.0,72.7,90.0,45.2,5.7,20,17.0,18,5.0,10.0,0.0,0.0,30,25.0
46011,40,8.0,2.3,2.2,4.7,14.0,27,22,19.0,11.0,266.0,11.0,13,2136.0,2741.0,55.0,91.0,79.1,91.0,72.3,4.2,13,13.0,23,37.0,10.3,0.0,6.2,16,47.0
46013,40,12.0,2.9,2.4,6.1,18.0,32,30,21.0,11.0,435.0,28.0,11,1308.0,1727.0,57.0,88.0,74.4,86.0,72.2,3.8,13,14.0,24,165.0,8.2,73.0,19.1,7,55.0
46015,40,13.0,2.8,3.2,6.0,15.0,35,34,17.0,33.0,343.0,25.0,17,2229.0,5402.0,64.0,83.0,65.2,85.0,45.2,3.7,18,22.0,20,212.0,9.1,71.0,19.0,11,40.0
46019,40,13.0,3.1,2.8,5.5,19.0,31,32,11.0,21.0,198.0,39.0,17,2535.0,2050.0,41.0,79.0,67.5,88.0,58.9,4.6,24,18.0,21,102.0,7.2,3.0,19.7,12,38.0
46023,40,10.0,2.4,2.1,6.4,19.0,35,30,22.0,27.0,515.0,79.0,19,1306.0,3245.0,99.0,93.0,61.7,89.0,50.4,4.8,36,17.0,43,186.0,9.7,10.0,0.0,17,46.0
46025,40,12.0,2.8,3.0,6.0,19.0,33,31,15.0,33.0,0.0,41.0,18,2229.0,2090.0,69.0,89.0,83.0,94.0,48.7,4.9,24,15.0,24,0.0,9.2,4.0,0.0,13,35.0
46031,40,21.0,4.2,3.8,6.3,35.0,42,32,24.0,111.0,1482.0,87.0,22,2229.0,4073.0,71.0,44.0,46.9,53.0,49.3,7.6,49,38.0,44,0.0,7.0,7.0,0.0,63,50.0
46033,40,12.0,3.1,3.6,8.2,20.0,26,26,16.0,20.0,426.0,31.0,14,1179.0,8509.0,53.0,86.0,61.7,88.0,78.3,4.6,21,16.0,27,83.0,8.1,18.0,12.1,7,33.0
46037,40,11.0,3.6,2.0,5.4,16.0,32,31,19.0,25.0,175.0,34.0,20,2861.0,2930.0,72.0,90.0,76.7,92.0,58.7,6.9,23,22.0,34,100.0,9.1,6.0,0.0,19,27.0
46039,40,13.0,3.3,2.4,7.0,21.0,33,28,26.0,33.0,92.0,26.0,17,4356.0,4406.0,77.0,77.0,81.3,94.0,55.6,5.4,14,18.0,9,47.0,10.3,0.0,0.0,27,17.0
46041,40,20.0,3.3,3.1,7.0,38.0,43,34,24.0,55.0,2245.0,100.0,23,1333.0,5354.0,106.0,53.0,51.9,75.0,35.7,12.6,40,35.0,52,41.0,7.3,0.0,0.0,19,25.0
46045,40,11.0,2.7,1.3,6.0,14.0,39,29,20.0,33.0,74.0,41.0,15,2229.0,3239.0,74.0,96.0,78.1,100.0,63.6,3.8,17,23.0,9,0.0,7.4,0.0,0.0,17,14.0
46047,40,16.0,4.4,3.4,6.4,21.0,32,24,17.0,22.0,113.0,48.0,16,1778.0,1837.0,60.0,81.0,50.9,88.0,66.7,5.1,24,19.0,29,47.0,8.3,13.0,14.1,15,41.0
46051,40,18.0,2.9,4.4,6.9,21.0,33,31,22.0,33.0,68.0,27.0,14,1225.0,2486.0,43.0,87.0,77.8,96.0,59.0,5.2,14,16.0,22,100.0,10.0,0.0,13.6,6,46.0
46057,40,11.0,2.9,2.0,5.3,21.0,30,30,17.0,33.0,102.0,28.0,16,5925.0,3239.0,84.0,91.0,69.7,93.0,56.9,4.4,17,12.0,17,122.0,9.8,0.0,0.0,36,50.0
46067,40,12.0,1.9,1.7,4.6,10.0,31,30,15.0,33.0,41.0,12.0,15,2229.0,2726.0,67.0,92.0,62.6,95.0,64.9,3.8,18,15.0,21,0.0,10.0,0.0,0.0,15,20.0
46077,40,10.0,2.4,1.5,4.9,14.0,27,31,17.0,36.0,58.0,17.0,14,2574.0,1784.0,65.0,81.0,65.8,86.0,64.0,4.3,16,13.0,17,100.0,9.7,10.0,0.0,15,35.0
46081,40,11.0,3.0,2.5,7.8,22.0,23,25,20.0,15.0,241.0,23.0,15,2229.0,1485.0,41.0,84.0,68.8,76.0,65.7,4.6,17,13.0,27,95.0,7.5,1.0,12.4,5,42.0
46103,40,11.0,3.1,3.1,7.1,21.0,26,23,17.0,11.0,481.0,53.0,15,1299.0,1423.0,46.0,80.0,70.8,80.0,67.7,4.7,20,17.0,38,454.0,8.0,2.0,12.8,8,47.0
46109,40,10.0,2.8,2.3,5.9,25.0,36,31,18.0,26.0,700.0,66.0,19,1273.0,2094.0,62.0,85.0,53.8,83.0,60.6,6.7,28,25.0,43,181.0,9.6,7.0,0.0,18,41.0
46115,40,13.0,3.3,2.3,9.0,15.0,36,33,22.0,33.0,94.0,17.0,12,2137.0,1703.0,108.0,87.0,65.6,86.0,57.4,4.1,16,16.0,14,163.0,8.5,5.0,15.6,14,25.0
46117,40,16.0,3.0,2.3,6.0,18.0,33,32,20.0,33.0,270.0,32.0,16,1492.0,2984.0,71.0,83.0,71.1,97.0,63.1,3.5,17,17.0,36,47.0,8.0,0.0,0.0,7,14.0
46121,40,20.0,3.9,2.8,8.5,39.0,42,31,21.0,96.0,2050.0,116.0,15,4832.0,4846.0,169.0,35.0,66.0,43.0,47.1,7.6,52,25.0,61,100.0,9.2,11.0,0.0,13,50.0
46123,40,14.0,3.5,4.0,8.2,12.0,36,34,17.0,33.0,284.0,42.0,20,2229.0,2888.0,86.0,81.0,46.3,80.0,66.0,4.1,28,15.0,30,88.0,9.2,67.0,53.1,10,40.0
46125,40,10.0,2.9,2.3,7.2,15.0,31,32,18.0,22.0,132.0,16.0,14,2087.0,8503.0,66.0,89.0,63.8,91.0,67.9,4.2,12,18.0,21,92.0,10.2,19.0,0.0,9,18.0
46127,40,12.0,2.2,2.0,8.1,17.0,30,24,20.0,33.0,97.0,21.0,8,1208.0,1823.0,64.0,91.0,70.1,88.0,76.0,4.8,9,14.0,19,37.0,10.1,0.0,13.8,3,35.0
47001,41,18.0,5.4,3.3,9.3,24.0,31,33,12.0,24.0,254.0,46.0,14,1472.0,1623.0,55.0,87.0,62.6,88.0,49.8,8.4,25,17.0,29,391.0,14.0,0.0,5.3,5,61.0
47003,41,20.0,4.3,3.2,8.8,24.0,34,31,8.0,24.0,309.0,66.0,22,2822.0,3808.0,125.0,85.0,67.2,81.0,35.1,10.5,28,18.0,34,374.0,14.1,33.0,8.9,6,55.0
47005,41,20.0,5.0,3.2,9.5,28.0,33,32,8.0,31.0,212.0,60.0,18,5494.0,5548.0,91.0,88.0,51.9,90.0,40.9,11.8,35,24.0,28,225.0,14.5,0.0,6.1,6,33.0
47011,41,18.0,4.4,4.2,8.5,22.0,29,31,7.0,16.0,327.0,49.0,17,1870.0,2546.0,100.0,89.0,64.5,86.0,54.0,9.0,28,20.0,30,694.0,13.6,82.0,7.1,11,59.0
47013,41,38.0,8.0,6.1,8.9,30.0,34,36,1.0,30.0,118.0,57.0,17,1627.0,4119.0,152.0,87.0,60.9,85.0,32.7,11.5,39,19.0,30,562.0,13.7,11.0,9.8,7,73.0
47019,41,25.0,5.9,4.2,9.8,28.0,35,33,5.0,18.0,150.0,49.0,18,3185.0,3922.0,95.0,84.0,67.1,92.0,47.2,9.1,31,19.0,31,219.0,13.2,0.0,1.7,15,63.0
47021,41,22.0,3.6,3.2,9.3,24.0,32,33,4.0,30.0,174.0,39.0,16,2793.0,5627.0,89.0,89.0,61.1,84.0,54.2,8.5,21,12.0,26,298.0,14.4,0.0,2.6,0,50.0
47023,41,18.0,3.3,2.8,7.7,21.0,36,29,10.0,24.0,269.0,32.0,16,5719.0,3683.0,84.0,88.0,56.6,93.0,46.5,9.7,27,17.0,36,380.0,13.7,0.0,5.8,6,53.0
47025,41,22.0,5.0,4.2,10.4,24.0,30,36,11.0,29.0,143.0,44.0,16,2687.0,4786.0,148.0,84.0,46.2,84.0,36.9,11.7,37,19.0,26,421.0,13.4,52.0,3.1,9,64.0
47027,41,22.0,4.0,3.0,6.9,24.0,32,30,3.0,43.0,102.0,55.0,19,7870.0,7966.0,157.0,84.0,63.8,96.0,44.0,10.9,35,19.0,28,251.0,13.7,0.0,0.0,0,43.0
47033,41,19.0,3.9,5.1,7.3,24.0,34,33,5.0,16.0,363.0,58.0,20,4862.0,2956.0,83.0,87.0,61.7,95.0,40.9,11.9,29,19.0,46,340.0,13.8,0.0,0.0,0,80.0
47035,41,22.0,3.7,2.6,9.1,20.0,27,28,6.0,21.0,335.0,66.0,19,1479.0,3553.0,69.0,89.0,73.6,92.0,45.0,10.3,34,20.0,24,345.0,14.2,0.0,5.3,5,40.0
47037,41,15.0,3.0,2.8,9.2,18.0,30,27,12.0,14.0,558.0,50.0,20,1084.0,1492.0,65.0,87.0,64.3,76.0,64.8,8.2,29,18.0,43,1202.0,14.4,82.0,9.1,8,51.0
47039,41,29.0,6.2,2.5,7.1,20.0,30,36,11.0,42.0,230.0,58.0,18,2349.0,1993.0,159.0,86.0,66.3,87.0,43.5,11.0,33,19.0,38,230.0,14.2,25.0,8.5,3,29.0
47041,41,21.0,3.7,4.5,9.0,30.0,32,30,6.0,33.0,187.0,71.0,21,1703.0,4759.0,108.0,90.0,55.9,94.0,40.2,9.2,32,20.0,23,333.0,14.4,0.0,0.0,1,27.0
47043,41,21.0,4.3,4.3,7.8,25.0,30,32,9.0,32.0,306.0,56.0,16,2260.0,1864.0,98.0,90.0,61.2,85.0,47.9,9.6,22,17.0,31,411.0,14.5,0.0,16.1,5,50.0
47045,41,19.0,4.3,3.2,10.5,33.0,36,35,11.0,21.0,616.0,67.0,15,1474.0,2285.0,139.0,88.0,57.5,89.0,45.1,13.1,30,17.0,39,636.0,13.7,0.0,7.8,14,56.0
47049,41,22.0,7.5,3.6,9.5,24.0,35,34,2.0,36.0,95.0,56.0,18,1995.0,6030.0,190.0,86.0,60.9,93.0,32.3,10.7,39,21.0,33,310.0,13.8,15.0,5.6,0,47.0
47053,41,24.0,4.1,3.9,9.1,30.0,37,39,11.0,26.0,670.0,58.0,16,1713.0,3168.0,79.0,88.0,60.7,91.0,50.6,12.8,27,20.0,34,556.0,14.0,0.0,14.1,6,55.0
47055,41,22.0,3.7,3.4,7.6,29.0,36,31,10.0,27.0,302.0,48.0,17,1959.0,3341.0,86.0,91.0,59.3,85.0,42.6,10.8,26,21.0,33,333.0,13.8,3.0,10.2,6,55.0
47057,41,23.0,5.0,2.8,9.4,24.0,32,34,4.0,35.0,185.0,57.0,19,7574.0,7624.0,110.0,85.0,58.3,92.0,32.0,12.1,32,19.0,20,159.0,13.6,0.0,0.0,0,56.0
47059,41,23.0,5.6,4.4,8.9,29.0,32,34,4.0,24.0,190.0,52.0,17,1529.0,2714.0,97.0,84.0,61.7,94.0,39.9,11.8,38,20.0,33,373.0,13.5,32.0,2.9,4,55.0
47061,41,22.0,6.5,7.5,10.1,24.0,30,33,5.0,56.0,139.0,55.0,17,3427.0,4108.0,115.0,74.0,45.9,86.0,26.3,11.7,45,19.0,45,388.0,13.9,51.0,7.3,5,56.0
47063,41,25.0,6.4,4.8,8.3,23.0,33,34,8.0,18.0,237.0,73.0,20,1361.0,1925.0,112.0,86.0,62.2,90.0,47.3,10.6,29,24.0,29,533.0,13.6,0.0,4.8,11,62.0
47065,41,17.0,3.4,3.0,10.9,19.0,30,27,11.0,14.0,457.0,48.0,16,1025.0,1563.0,49.0,87.0,68.4,82.0,63.6,8.2,28,16.0,36,698.0,13.7,0.0,10.7,12,53.0
47067,41,22.0,4.0,3.1,9.8,24.0,31,36,7.0,46.0,191.0,56.0,18,6836.0,6985.0,172.0,86.0,36.2,74.0,29.4,14.1,45,19.0,33,178.0,13.3,0.0,0.0,1,67.0
47069,41,29.0,3.9,2.6,11.7,24.0,39,34,5.0,29.0,727.0,66.0,16,3396.0,3875.0,100.0,78.0,62.0,81.0,34.3,12.4,31,19.0,45,578.0,13.4,0.0,3.7,10,41.0
47071,41,24.0,5.3,3.1,9.6,22.0,30,36,6.0,31.0,188.0,53.0,18,2169.0,4399.0,94.0,80.0,55.9,85.0,35.1,10.7,40,22.0,38,657.0,13.7,0.0,15.4,6,27.0
47073,41,26.0,5.8,4.0,8.4,26.0,34,33,5.0,29.0,141.0,55.0,15,3159.0,6369.0,99.0,90.0,61.6,91.0,45.3,8.9,29,24.0,29,280.0,13.3,41.0,5.3,8,62.0
47075,41,23.0,3.9,2.5,11.9,17.0,36,34,10.0,22.0,617.0,71.0,18,2346.0,3788.0,100.0,85.0,64.2,79.0,41.0,13.6,35,19.0,42,1237.0,13.6,0.0,10.7,8,61.0
47081,41,22.0,6.5,4.7,8.2,36.0,32,32,4.0,22.0,223.0,61.0,17,6166.0,8726.0,101.0,87.0,62.4,89.0,35.5,10.6,31,19.0,27,221.0,14.5,0.0,0.0,3,32.0
47083,41,22.0,4.0,3.0,6.1,24.0,33,31,3.0,31.0,202.0,72.0,18,2813.0,8618.0,185.0,83.0,44.9,95.0,41.4,10.0,30,6.0,31,389.0,14.5,0.0,11.8,2,40.0
47087,41,22.0,4.4,3.0,7.1,24.0,35,34,7.0,17.0,103.0,42.0,18,1165.0,5913.0,102.0,85.0,61.1,89.0,29.3,10.4,37,18.0,32,211.0,14.0,0.0,0.0,0,33.0
47091,41,27.0,5.2,2.8,11.0,24.0,32,32,3.0,24.0,104.0,61.0,17,2283.0,3349.0,84.0,84.0,58.1,89.0,33.3,12.0,37,23.0,29,454.0,13.1,9.0,5.5,5,64.0
