State,County,Perc.Fair.Poor.Health,Physically.Unhealthy.Days,Mentally.Unhealthy.Days,Perc.Low.Birth.Weight,Perc.Smokers,Perc.Obese,Perc.Physically.Inactive,Perc.Excessive.Drinking,MV.Mortality.Rate,Chlamydia.Rate,Teen.Birth.Rate,Perc.Uninsured,Pr.Care.Physician.Ratio,Dentist.Ratio,Prev.Hosp.Stay.Rate,Perc.Diabetic.Screening,Perc.Mammography,Perc.High.School.Grad,Perc.Some.College,Perc.Unemployed,Perc.Children.in.Poverty,Perc.No.Soc.Emo.Support,Perc.Single.Parent.HH,Violent.Crime.Rate,Avg.Daily.Particulates,Perc.pop.in.viol,Rec.Facility.Rate,Perc.Limited.Access,Perc.Fast.Foods,source
30,1139,14.0,3.5,3.5,6.3,18.0,27,26,15.0,10.0,132.0,20.0,13,1971.0,1651.0,73.0,85.0,65.9,89.0,61.0,10.0,20,23.0,20.0,129.0,11.3,3.0,9.9,10,52.0,train
30,1370,18.0,4.3,3.9,8.6,25.0,34,31,15.0,19.0,310.0,38.0,12,2128.0,3736.0,98.0,76.0,65.2,85.0,53.2,10.8,18,23.0,36.0,263.0,11.8,1.0,18.2,3,57.0,train
30,1526,12.0,3.2,3.1,6.9,19.0,27,22,18.0,10.0,89.0,9.0,11,1819.0,1524.0,80.0,80.0,57.0,86.0,66.6,9.1,7,19.0,16.0,62.0,11.6,27.0,14.7,4,45.0,train
30,1611,17.0,3.3,3.2,8.4,16.0,22,25,16.0,8.0,338.0,26.0,18,1371.0,1265.0,55.0,82.0,60.7,85.0,58.2,9.7,14,24.0,32.0,455.0,11.9,3.0,15.1,1,43.0,train
30,1658,14.0,3.7,3.6,7.7,19.0,27,26,16.0,11.0,121.0,16.0,12,1697.0,1536.0,71.0,75.0,60.6,91.0,63.1,8.4,10,21.0,24.0,115.0,12.1,3.0,18.4,5,55.0,train
31,138,15.0,3.7,3.6,8.8,19.0,20,16,13.0,14.0,681.0,52.0,20,1103.0,1519.0,32.0,82.0,62.7,63.0,63.2,7.6,27,18.0,38.0,813.0,9.9,0.0,9.2,6,55.0,train
31,273,23.0,3.2,4.5,9.0,21.0,24,21,13.0,25.0,81.0,62.0,31,1871.0,3849.0,30.0,57.0,44.6,93.0,67.6,8.3,43,22.0,38.0,42.0,11.1,38.0,0.0,45,45.0,train
31,297,24.0,4.5,3.7,8.0,22.0,29,27,14.0,22.0,480.0,74.0,23,1342.0,3071.0,62.0,81.0,57.9,74.0,49.1,7.0,32,24.0,41.0,675.0,10.2,2.0,7.6,13,44.0,train
31,322,24.0,4.2,4.1,9.3,18.0,32,26,13.0,30.0,786.0,80.0,25,1606.0,2295.0,75.0,45.0,48.3,70.0,33.6,7.1,41,26.0,54.0,475.0,10.3,0.0,7.3,19,60.0,train
31,360,18.0,4.5,4.2,11.3,23.0,21,25,15.0,16.0,306.0,55.0,21,1717.0,3537.0,55.0,83.0,46.8,77.0,54.6,8.0,28,21.0,43.0,516.0,10.2,17.0,7.3,21,31.0,train
31,475,21.0,3.7,3.4,7.5,16.0,26,18,16.0,12.0,575.0,69.0,26,1846.0,2416.0,57.0,75.0,60.6,74.0,59.5,7.5,40,22.0,38.0,403.0,11.4,10.0,6.2,21,50.0,train
31,506,20.0,4.5,4.5,7.7,20.0,31,28,15.0,24.0,370.0,79.0,18,2156.0,3230.0,75.0,83.0,58.0,79.0,50.4,4.5,22,22.0,33.0,582.0,10.8,6.0,9.3,13,50.0,train
31,636,20.0,4.6,4.4,10.4,20.0,23,20,15.0,19.0,464.0,74.0,20,1225.0,2500.0,54.0,84.0,61.5,80.0,60.3,7.9,33,23.0,41.0,382.0,11.9,0.0,3.4,15,40.0,train
31,714,19.0,3.5,3.7,7.3,20.0,24,25,13.0,25.0,347.0,68.0,25,1899.0,3051.0,46.0,86.0,43.6,93.0,48.0,6.5,39,21.0,48.0,164.0,12.1,0.0,0.0,12,33.0,train
31,914,11.0,2.5,2.8,9.6,23.0,20,21,18.0,19.0,215.0,61.0,26,1708.0,2945.0,55.0,81.0,56.8,85.0,59.0,5.7,31,17.0,38.0,475.0,10.4,0.0,19.5,16,32.0,train
31,999,18.0,3.4,3.3,8.3,15.0,36,26,12.0,40.0,1078.0,64.0,31,1238.0,1770.0,115.0,29.0,42.7,67.0,41.9,9.2,42,32.0,46.0,626.0,10.0,0.0,1.4,33,53.0,train
31,1171,19.0,4.1,3.3,8.5,24.0,26,22,14.0,10.0,364.0,58.0,24,1949.0,3029.0,75.0,69.0,61.8,84.0,57.3,6.5,30,20.0,35.0,415.0,11.0,0.0,7.8,20,49.0,train
31,1327,23.0,4.8,4.1,11.3,23.0,25,23,13.0,41.0,614.0,77.0,23,2240.0,2911.0,49.0,66.0,59.7,56.0,49.5,8.3,31,26.0,45.0,432.0,9.6,50.0,5.0,23,51.0,train
31,1351,18.0,3.5,2.7,7.0,24.0,27,28,12.0,19.0,705.0,61.0,25,2862.0,4224.0,112.0,61.0,44.4,84.0,53.6,5.1,33,18.0,32.0,523.0,9.6,1.0,5.0,10,60.0,train
31,1383,17.0,3.9,3.7,7.4,24.0,30,24,13.0,32.0,642.0,65.0,29,1914.0,1589.0,68.0,45.0,56.1,65.0,49.8,7.8,25,23.0,36.0,708.0,9.4,18.0,3.8,14,58.0,train
31,1386,25.0,5.3,4.0,11.8,24.0,23,20,16.0,31.0,568.0,47.0,20,1087.0,2359.0,57.0,82.0,48.4,77.0,57.5,8.0,34,21.0,52.0,466.0,9.6,5.0,3.4,16,42.0,train
31,1398,15.0,3.3,3.3,9.1,17.0,14,12,13.0,17.0,390.0,49.0,23,1899.0,1362.0,34.0,75.0,66.7,60.0,58.7,6.0,24,19.0,37.0,398.0,9.5,0.0,10.4,10,35.0,train
31,1457,23.0,4.5,4.3,9.2,20.0,27,22,14.0,33.0,297.0,70.0,26,2233.0,3075.0,64.0,78.0,46.9,75.0,46.0,5.5,40,30.0,53.0,531.0,10.7,80.0,0.0,17,42.0,train
31,1543,16.0,4.3,3.8,10.5,18.0,19,16,16.0,33.0,437.0,50.0,25,1899.0,1856.0,62.0,74.0,60.3,72.0,59.6,9.4,44,19.0,51.0,526.0,9.9,18.0,15.2,21,39.0,train
31,1611,16.0,3.2,3.0,10.2,10.0,24,26,6.0,33.0,198.0,52.0,24,1514.0,3051.0,76.0,78.0,54.5,100.0,44.0,5.0,28,15.0,41.0,97.0,10.4,0.0,0.0,14,33.0,train
32,13,13.0,2.8,3.1,8.1,19.0,24,23,19.0,7.0,464.0,18.0,10,1070.0,1426.0,62.0,87.0,69.6,81.0,72.9,7.0,19,20.0,36.0,422.0,10.3,0.0,12.8,5,47.0,train
32,23,14.0,3.6,3.5,7.1,21.0,29,27,22.0,16.0,129.0,20.0,12,3059.0,4461.0,75.0,87.0,71.1,86.0,54.8,8.7,24,18.0,31.0,214.0,12.3,8.0,6.1,3,39.0,train
32,196,24.0,4.1,3.8,10.0,18.0,28,30,15.0,4.0,1333.0,45.0,17,2121.0,2156.0,81.0,78.0,60.8,58.0,47.9,12.3,41,34.0,64.0,576.0,11.4,11.0,3.3,0,63.0,train
32,200,14.0,3.8,3.8,7.9,20.0,30,24,17.0,8.0,289.0,23.0,12,1244.0,1631.0,62.0,87.0,67.2,80.0,62.9,8.5,24,20.0,37.0,254.0,11.0,35.0,11.0,5,47.0,train
32,275,15.0,3.2,4.6,7.1,29.0,25,26,23.0,12.0,251.0,27.0,13,3809.0,2552.0,87.0,87.0,75.6,76.0,52.9,7.7,21,19.0,30.0,205.0,11.1,2.0,3.8,2,43.0,train
32,302,12.0,4.1,2.6,6.7,24.0,28,25,18.0,14.0,133.0,31.0,12,2015.0,3412.0,64.0,85.0,66.4,82.0,53.0,8.3,26,25.0,37.0,100.0,10.8,0.0,6.0,1,27.0,train
32,343,14.0,3.4,3.6,7.2,18.0,29,24,25.0,12.0,229.0,21.0,11,1521.0,2289.0,91.0,86.0,73.1,82.0,50.2,9.9,20,19.0,31.0,148.0,9.7,47.0,3.7,8,36.0,train
32,452,12.0,3.2,2.3,7.5,19.0,28,28,12.0,18.0,138.0,22.0,13,1840.0,3351.0,95.0,82.0,66.9,86.0,52.3,8.6,27,23.0,32.0,149.0,10.7,4.0,4.2,1,36.0,train
32,493,11.0,3.1,3.1,7.0,15.0,28,23,18.0,9.0,257.0,14.0,11,1397.0,1672.0,64.0,83.0,71.6,80.0,64.9,7.4,12,20.0,25.0,295.0,10.6,1.0,10.4,6,38.0,train
32,532,10.0,2.7,3.2,7.8,15.0,28,23,19.0,13.0,122.0,19.0,14,3024.0,3814.0,67.0,88.0,70.8,86.0,53.5,9.2,22,16.0,29.0,139.0,9.9,28.0,15.3,2,23.0,train
32,569,15.0,3.5,2.9,7.3,19.0,28,26,22.0,15.0,145.0,32.0,16,1394.0,3222.0,78.0,85.0,73.3,79.0,48.4,9.1,29,21.0,35.0,137.0,9.9,41.0,7.8,7,39.0,train
32,578,17.0,5.8,4.5,7.8,26.0,29,27,22.0,14.0,222.0,31.0,13,1981.0,3796.0,87.0,87.0,69.9,71.0,49.8,10.0,25,19.0,47.0,202.0,10.4,3.0,9.0,3,39.0,train
32,600,13.0,4.3,4.2,6.4,22.0,28,25,16.0,14.0,211.0,23.0,11,3004.0,2817.0,83.0,85.0,61.2,83.0,60.5,7.5,18,21.0,30.0,178.0,11.9,0.0,10.0,2,40.0,train
32,646,9.0,3.7,2.6,9.6,26.0,29,26,17.0,15.0,222.0,25.0,13,3072.0,2766.0,56.0,83.0,65.7,79.0,50.2,8.7,22,21.0,33.0,205.0,10.4,24.0,16.3,4,27.0,train
32,670,14.0,3.0,3.0,7.0,20.0,25,23,17.0,10.0,62.0,24.0,17,4835.0,2671.0,50.0,90.0,71.2,88.0,59.3,7.8,19,21.0,20.0,88.0,10.3,44.0,0.0,6,23.0,train
32,709,12.0,3.1,4.4,6.9,19.0,32,27,25.0,13.0,214.0,27.0,13,2686.0,3138.0,98.0,87.0,73.7,77.0,58.1,8.4,25,22.0,31.0,302.0,10.5,22.0,7.8,4,38.0,train
32,782,14.0,3.9,3.2,6.9,28.0,32,27,22.0,11.0,512.0,44.0,13,2201.0,1428.0,72.0,88.0,71.3,80.0,57.2,9.7,26,16.0,33.0,187.0,10.6,33.0,4.3,5,42.0,train
32,834,20.0,3.7,3.5,8.6,15.0,25,28,13.0,5.0,830.0,31.0,16,1596.0,1735.0,75.0,85.0,57.2,64.0,60.1,9.7,34,31.0,40.0,567.0,11.6,11.0,4.8,0,52.0,train
32,907,15.0,3.5,2.5,6.3,20.0,29,27,17.0,19.0,133.0,28.0,13,1594.0,5482.0,66.0,89.0,67.7,82.0,44.5,9.5,20,22.0,20.0,103.0,10.6,43.0,3.7,6,32.0,train
32,920,10.0,2.4,1.8,6.1,16.0,28,25,13.0,12.0,185.0,13.0,11,2042.0,2293.0,63.0,90.0,68.4,87.0,59.3,7.8,17,19.0,30.0,100.0,11.9,36.0,12.2,9,41.0,train
32,950,14.0,3.3,3.0,6.7,23.0,27,23,13.0,13.0,166.0,17.0,11,1749.0,3022.0,72.0,85.0,75.7,85.0,59.4,8.1,18,19.0,32.0,81.0,10.8,14.0,9.5,5,35.0,train
32,1052,16.0,3.4,3.3,8.2,19.0,30,21,16.0,7.0,772.0,28.0,10,1004.0,1432.0,57.0,86.0,64.3,78.0,71.4,7.6,24,21.0,38.0,379.0,11.6,0.0,11.8,7,48.0,train
32,1057,14.0,3.7,3.2,7.4,31.0,30,29,17.0,11.0,223.0,39.0,13,1570.0,1764.0,72.0,85.0,67.3,70.0,53.6,9.8,29,24.0,40.0,239.0,10.4,10.0,2.0,19,47.0,train
32,1088,12.0,3.0,2.8,8.0,13.0,21,23,16.0,8.0,213.0,12.0,12,2070.0,2671.0,60.0,85.0,66.8,90.0,72.8,6.7,9,23.0,19.0,175.0,11.3,12.0,15.1,0,47.0,train
32,1105,16.0,3.5,3.6,8.7,14.0,15,16,22.0,4.0,714.0,26.0,12,2070.0,2671.0,54.0,80.0,64.6,67.0,81.7,7.4,27,27.0,45.0,577.0,11.5,0.0,27.5,0,36.0,train
32,1157,14.0,4.0,4.0,8.3,24.0,29,27,13.0,9.0,285.0,31.0,10,1357.0,1986.0,78.0,86.0,75.2,80.0,58.5,8.1,27,20.0,37.0,269.0,10.7,3.0,11.9,6,38.0,train
32,1158,13.0,3.3,3.4,8.1,16.0,29,22,18.0,8.0,509.0,28.0,12,1145.0,1494.0,63.0,90.0,75.5,79.0,68.4,7.7,23,22.0,37.0,364.0,11.0,0.0,11.8,5,50.0,train
32,1160,8.0,2.9,3.2,6.4,18.0,27,20,17.0,9.0,208.0,19.0,11,1242.0,2102.0,72.0,86.0,70.6,87.0,70.5,7.2,15,19.0,28.0,118.0,11.5,15.0,13.9,3,49.0,train
32,1162,17.0,3.3,2.9,7.1,21.0,26,26,22.0,11.0,267.0,24.0,12,1464.0,1677.0,73.0,86.0,65.6,84.0,61.5,7.8,21,22.0,23.0,266.0,11.2,41.0,10.2,4,45.0,train
32,1165,20.0,5.1,3.8,7.4,29.0,30,28,14.0,12.0,464.0,29.0,13,4286.0,6492.0,104.0,83.0,55.6,84.0,50.5,9.2,21,24.0,37.0,176.0,11.8,0.0,7.0,6,47.0,train
32,1285,7.0,2.6,2.2,7.7,11.0,29,23,22.0,8.0,105.0,6.0,10,1749.0,1967.0,62.0,84.0,67.0,90.0,71.1,6.6,7,20.0,15.0,79.0,10.9,0.0,19.1,5,44.0,train
32,1288,18.0,3.2,3.3,8.3,14.0,22,28,14.0,5.0,523.0,24.0,21,1512.0,1488.0,62.0,85.0,57.3,70.0,61.0,8.1,22,32.0,33.0,568.0,11.5,11.0,5.6,0,51.0,train
32,1323,13.0,3.1,3.6,8.2,19.0,28,29,18.0,6.0,297.0,20.0,10,1081.0,1590.0,60.0,85.0,62.6,74.0,63.9,8.2,19,24.0,26.0,553.0,11.8,11.0,7.5,1,50.0,train
32,1401,12.0,3.1,2.6,6.7,17.0,26,24,19.0,9.0,149.0,16.0,9,1374.0,1763.0,61.0,88.0,70.2,88.0,72.1,6.6,9,15.0,22.0,72.0,10.2,11.0,17.7,4,43.0,train
32,1423,14.0,4.8,4.7,5.9,25.0,31,32,12.0,14.0,218.0,27.0,13,4400.0,5430.0,67.0,90.0,72.7,79.0,52.7,7.7,21,21.0,33.0,142.0,11.3,5.0,0.0,2,43.0,train
32,1564,14.0,3.7,3.7,7.5,18.0,29,26,20.0,11.0,147.0,30.0,11,3406.0,7374.0,71.0,87.0,66.2,78.0,57.4,8.1,17,17.0,24.0,67.0,11.1,0.0,5.9,3,38.0,train
32,1573,12.0,2.7,3.6,6.8,13.0,23,21,17.0,7.0,262.0,7.0,12,1168.0,2209.0,49.0,92.0,74.8,80.0,79.8,5.8,18,16.0,27.0,150.0,11.1,2.0,16.7,6,41.0,train
32,1608,11.0,3.6,3.2,7.6,24.0,27,24,25.0,12.0,210.0,19.0,13,1331.0,1849.0,72.0,85.0,68.9,80.0,62.0,8.2,18,19.0,32.0,240.0,10.7,35.0,13.7,6,37.0,train
32,1658,13.0,2.8,2.4,7.1,24.0,30,21,21.0,11.0,247.0,25.0,12,2070.0,1208.0,63.0,90.0,76.5,75.0,62.6,8.2,20,20.0,28.0,143.0,10.1,35.0,22.8,4,31.0,train
32,1665,17.0,3.9,3.1,7.8,28.0,29,31,13.0,15.0,259.0,31.0,13,2753.0,4155.0,67.0,92.0,70.4,78.0,45.1,7.5,22,18.0,29.0,141.0,10.0,22.0,9.5,4,44.0,train
32,1674,19.0,5.6,4.6,6.9,23.0,30,24,14.0,12.0,306.0,32.0,12,3025.0,2440.0,83.0,87.0,68.6,83.0,58.6,8.1,21,25.0,31.0,178.0,11.3,16.0,5.3,3,50.0,train
32,1685,11.0,3.1,2.7,8.4,14.0,17,19,17.0,5.0,307.0,18.0,13,2070.0,1048.0,58.0,85.0,67.6,86.0,68.3,6.8,14,24.0,26.0,256.0,11.1,11.0,19.7,1,43.0,train
32,1738,15.0,3.5,4.2,5.4,21.0,29,23,17.0,14.0,145.0,17.0,12,2006.0,3841.0,77.0,83.0,61.4,84.0,50.6,8.4,16,17.0,30.0,105.0,12.1,14.0,9.5,5,48.0,train
32,1746,14.0,2.5,2.5,5.3,20.0,25,27,17.0,11.0,185.0,19.0,15,1811.0,3331.0,51.0,86.0,76.7,83.0,43.0,6.9,24,21.0,23.0,59.0,11.5,1.0,11.8,0,30.0,train
33,10,20.0,3.6,3.4,9.4,23.0,34,28,11.0,13.0,409.0,44.0,21,1847.0,2396.0,56.0,90.0,73.8,75.0,56.2,10.7,26,20.0,40.0,443.0,12.7,3.0,9.2,11,52.0,train
33,24,26.0,4.6,4.5,9.2,28.0,25,30,17.0,19.0,54.0,57.0,30,2415.0,5635.0,79.0,92.0,67.5,86.0,51.4,12.4,33,22.0,34.0,36.0,12.9,0.0,17.9,1,29.0,train
33,58,23.0,4.6,3.4,8.5,24.0,23,26,10.0,22.0,77.0,57.0,23,1950.0,4612.0,85.0,89.0,71.3,80.0,43.2,12.2,31,22.0,23.0,136.0,13.0,0.0,7.3,2,41.0,train
33,113,20.0,4.0,2.4,10.5,22.0,36,30,11.0,23.0,438.0,60.0,19,1990.0,3017.0,59.0,92.0,75.9,72.0,51.7,11.5,36,15.0,38.0,477.0,12.4,0.0,10.5,5,48.0,train
33,140,19.0,3.8,2.0,13.9,22.0,38,31,11.0,46.0,747.0,62.0,18,5317.0,1129.0,78.0,87.0,68.8,72.0,42.0,12.7,35,21.0,53.0,173.0,12.3,0.0,4.7,5,62.0,train
33,150,31.0,5.5,5.0,10.0,24.0,37,31,4.0,36.0,551.0,56.0,22,3201.0,3572.0,77.0,84.0,64.3,80.0,49.6,13.1,34,32.0,50.0,496.0,13.0,0.0,2.8,3,62.0,train
33,205,17.0,3.1,3.5,8.6,22.0,30,27,14.0,27.0,225.0,53.0,20,2205.0,3513.0,54.0,92.0,77.1,84.0,57.7,11.5,29,20.0,33.0,232.0,12.7,3.0,8.3,5,38.0,train
33,216,14.0,3.4,3.5,8.6,21.0,24,20,13.0,13.0,300.0,40.0,21,2415.0,1550.0,47.0,89.0,72.6,81.0,67.6,8.2,27,17.0,32.0,293.0,13.5,0.0,9.6,9,43.0,train
33,218,23.0,4.8,4.5,8.2,24.0,28,28,7.0,18.0,276.0,54.0,20,1712.0,2543.0,58.0,88.0,67.0,85.0,49.7,12.7,30,21.0,31.0,168.0,13.3,0.0,5.5,12,55.0,train
33,243,20.0,4.2,2.2,7.9,22.0,32,26,11.0,17.0,90.0,29.0,16,1000.0,3476.0,71.0,89.0,70.5,86.0,71.2,8.5,15,10.0,23.0,70.0,12.3,0.0,0.0,1,50.0,train
33,262,18.0,4.6,4.1,7.4,22.0,28,29,21.0,19.0,310.0,39.0,19,1906.0,1471.0,70.0,85.0,76.5,84.0,61.8,9.4,26,16.0,36.0,322.0,12.4,7.0,18.0,7,36.0,train
33,269,20.0,4.4,4.5,9.7,22.0,31,29,11.0,22.0,363.0,37.0,19,7906.0,1254.0,56.0,91.0,71.2,78.0,45.3,10.9,29,26.0,45.0,211.0,12.6,77.0,4.2,6,45.0,train
33,293,20.0,4.5,3.7,8.3,20.0,25,22,17.0,24.0,222.0,45.0,20,2552.0,4612.0,54.0,91.0,72.6,81.0,61.2,8.0,19,18.0,24.0,186.0,12.8,11.0,9.4,3,40.0,train
33,303,22.0,4.6,3.7,10.3,23.0,27,28,9.0,18.0,128.0,48.0,22,1959.0,2787.0,51.0,88.0,70.5,89.0,57.0,13.8,32,25.0,24.0,188.0,13.5,44.0,7.3,0,47.0,train
33,334,21.0,4.2,5.6,6.0,25.0,25,24,6.0,22.0,47.0,40.0,22,2115.0,2134.0,59.0,89.0,70.7,85.0,55.1,10.7,38,17.0,21.0,142.0,13.5,5.0,0.0,2,25.0,train
33,341,20.0,4.4,4.9,9.8,25.0,32,30,9.0,20.0,415.0,57.0,18,1884.0,2943.0,65.0,88.0,65.4,78.0,52.3,11.8,32,20.0,44.0,221.0,13.3,0.0,6.1,6,53.0,train
33,370,28.0,5.1,4.5,11.6,24.0,34,29,6.0,41.0,331.0,63.0,22,2635.0,5075.0,80.0,89.0,68.7,82.0,54.3,13.9,37,31.0,45.0,523.0,13.0,24.0,3.4,1,67.0,train
33,418,19.0,4.1,3.5,7.9,22.0,33,24,11.0,24.0,166.0,33.0,18,5913.0,5946.0,68.0,86.0,69.5,87.0,56.1,7.0,18,21.0,27.0,192.0,12.2,0.0,4.2,3,45.0,train
33,434,18.0,4.4,3.1,8.2,25.0,29,29,13.0,20.0,150.0,36.0,18,2755.0,4632.0,72.0,89.0,66.2,83.0,57.3,10.2,18,19.0,24.0,193.0,12.9,0.0,4.8,3,41.0,train
33,491,19.0,4.2,2.7,8.5,20.0,35,34,9.0,28.0,349.0,65.0,28,3455.0,5401.0,74.0,88.0,65.2,81.0,42.0,9.8,30,22.0,40.0,306.0,12.7,3.0,1.7,1,51.0,train
33,565,15.0,3.0,3.1,10.3,20.0,26,21,13.0,11.0,711.0,45.0,19,1021.0,1788.0,60.0,88.0,68.0,81.0,62.5,10.0,28,18.0,37.0,625.0,12.8,0.0,14.2,12,47.0,train
33,569,16.0,4.2,4.2,8.5,26.0,35,29,16.0,24.0,208.0,47.0,20,6759.0,6247.0,79.0,88.0,71.3,80.0,52.2,10.3,24,26.0,26.0,143.0,12.5,9.0,6.6,2,69.0,train
33,595,21.0,4.5,4.3,9.6,27.0,26,29,13.0,16.0,427.0,58.0,20,1623.0,2277.0,71.0,83.0,63.0,78.0,56.7,11.6,24,23.0,36.0,516.0,13.3,14.0,10.7,11,57.0,train
33,596,25.0,4.4,4.0,11.0,12.0,35,30,8.0,28.0,377.0,39.0,18,1219.0,3476.0,84.0,86.0,68.9,86.0,46.3,7.8,24,21.0,43.0,75.0,12.3,0.0,0.0,0,25.0,train
33,660,13.0,2.9,3.2,9.4,18.0,28,23,14.0,13.0,489.0,33.0,19,1327.0,2020.0,53.0,88.0,71.7,85.0,65.9,10.8,24,19.0,40.0,566.0,12.7,2.0,13.1,7,48.0,train
33,687,19.0,3.9,3.4,8.7,27.0,32,27,13.0,24.0,392.0,46.0,20,3735.0,3724.0,96.0,85.0,64.0,74.0,60.8,11.6,26,21.0,35.0,344.0,12.8,0.0,6.0,4,56.0,train
33,703,18.0,3.5,3.3,7.6,19.0,24,23,12.0,14.0,156.0,52.0,22,1304.0,2255.0,50.0,85.0,70.3,85.0,62.3,8.2,23,20.0,24.0,161.0,13.5,1.0,8.4,5,45.0,train
33,711,19.0,4.0,2.7,12.4,22.0,35,35,9.0,29.0,786.0,63.0,19,1641.0,4486.0,72.0,90.0,72.3,80.0,50.3,11.1,38,21.0,55.0,338.0,12.3,0.0,8.1,6,60.0,train
33,724,22.0,3.7,3.3,8.7,20.0,34,29,12.0,30.0,245.0,63.0,22,1187.0,9635.0,92.0,86.0,60.1,74.0,61.9,9.9,29,25.0,40.0,151.0,13.0,0.0,4.2,9,73.0,train
33,777,21.0,3.7,4.0,6.7,24.0,33,25,17.0,15.0,266.0,28.0,26,2415.0,2582.0,58.0,87.0,63.2,86.0,58.8,9.7,27,18.0,37.0,399.0,13.5,1.0,5.0,8,38.0,train
33,795,22.0,3.6,3.7,10.2,22.0,35,33,6.0,28.0,394.0,43.0,22,1692.0,3476.0,72.0,87.0,73.3,81.0,55.7,10.9,33,18.0,41.0,332.0,12.6,0.0,0.0,0,67.0,train
33,902,26.0,4.0,4.8,11.2,18.0,32,34,9.0,20.0,578.0,65.0,20,1916.0,2165.0,86.0,87.0,64.7,78.0,53.1,11.1,36,25.0,47.0,732.0,12.6,0.0,13.5,5,59.0,train
33,993,24.0,5.4,4.5,8.9,24.0,33,31,8.0,14.0,160.0,59.0,19,3217.0,3892.0,48.0,87.0,60.0,78.0,50.1,13.0,34,19.0,33.0,165.0,13.4,1.0,2.2,3,45.0,train
33,947,15.0,3.6,3.6,7.6,22.0,25,25,11.0,13.0,171.0,52.0,25,1169.0,2021.0,40.0,90.0,71.7,84.0,49.1,11.3,30,17.0,30.0,119.0,13.5,1.0,11.8,2,35.0,train
33,950,21.0,4.4,4.1,8.3,26.0,28,22,8.0,22.0,92.0,33.0,20,2078.0,5452.0,55.0,92.0,66.8,82.0,52.6,9.8,30,15.0,26.0,49.0,13.7,0.0,4.8,4,40.0,train
33,1042,20.0,4.0,4.6,8.9,24.0,28,26,9.0,24.0,83.0,53.0,20,1110.0,1969.0,100.0,87.0,57.9,83.0,42.6,11.7,30,16.0,28.0,332.0,13.4,0.0,6.4,3,41.0,train
33,1057,19.0,3.1,1.6,9.0,22.0,33,28,9.0,29.0,331.0,69.0,23,3473.0,1443.0,71.0,89.0,69.6,81.0,46.7,12.6,38,21.0,33.0,264.0,13.0,0.0,3.6,0,47.0,train
33,1062,16.0,3.4,3.2,7.6,17.0,27,24,14.0,21.0,257.0,45.0,19,1093.0,1687.0,48.0,92.0,77.4,83.0,68.1,9.5,23,20.0,31.0,255.0,13.0,9.0,10.2,6,36.0,train
33,1087,19.0,2.8,3.1,9.9,24.0,33,29,15.0,22.0,678.0,51.0,18,1775.0,2334.0,64.0,91.0,72.9,77.0,54.3,13.0,29,23.0,42.0,619.0,12.5,3.0,8.3,4,56.0,train
33,1125,19.0,4.3,3.7,14.1,26.0,34,33,12.0,28.0,412.0,60.0,17,1102.0,5700.0,94.0,88.0,72.7,71.0,38.6,12.2,39,29.0,56.0,363.0,12.4,4.0,9.1,3,44.0,train
33,1159,17.0,4.0,3.9,7.8,26.0,30,23,18.0,19.0,639.0,71.0,16,2719.0,1289.0,81.0,81.0,63.1,87.0,66.1,9.1,22,17.0,30.0,325.0,12.7,5.0,6.1,11,57.0,train
33,1162,12.0,2.6,2.8,7.8,12.0,23,16,17.0,11.0,252.0,12.0,16,2415.0,3476.0,39.0,90.0,76.9,88.0,77.5,6.7,17,16.0,26.0,211.0,12.6,0.0,20.9,11,43.0,train
33,1190,17.0,2.2,1.7,8.6,17.0,28,27,5.0,32.0,274.0,55.0,20,2188.0,3458.0,46.0,90.0,77.5,88.0,52.2,10.3,33,8.0,30.0,196.0,12.4,0.0,7.6,2,60.0,train
33,1210,10.0,2.8,2.6,8.4,30.0,32,25,11.0,26.0,205.0,41.0,22,3745.0,3345.0,58.0,90.0,66.0,87.0,54.6,12.0,26,17.0,39.0,287.0,12.8,17.0,9.5,3,57.0,train
33,1217,22.0,4.7,2.9,10.1,22.0,33,28,12.0,19.0,297.0,48.0,18,4496.0,1357.0,59.0,82.0,77.2,84.0,52.9,10.4,31,21.0,29.0,123.0,12.3,0.0,7.4,1,40.0,train
33,1220,16.0,2.7,2.8,9.9,26.0,33,28,9.0,22.0,317.0,49.0,18,2465.0,3324.0,84.0,88.0,67.3,68.0,53.4,10.6,25,24.0,36.0,370.0,12.6,0.0,20.3,3,69.0,train
33,1251,11.0,3.6,3.4,9.6,23.0,22,25,14.0,19.0,83.0,30.0,22,1703.0,2968.0,59.0,88.0,67.2,90.0,49.8,8.5,25,18.0,36.0,156.0,13.4,0.0,9.8,0,28.0,train
33,1298,19.0,3.9,3.6,8.3,24.0,30,30,11.0,19.0,253.0,54.0,20,2288.0,3671.0,66.0,89.0,65.1,84.0,46.2,10.6,25,21.0,32.0,166.0,12.8,12.0,9.9,7,48.0,train
33,1323,22.0,4.8,5.3,9.6,28.0,32,31,9.0,21.0,437.0,80.0,22,2591.0,3678.0,108.0,84.0,67.9,74.0,46.8,13.9,38,26.0,47.0,544.0,13.2,0.0,4.3,5,50.0,train
33,1338,27.0,4.8,3.9,11.1,26.0,41,39,9.0,38.0,761.0,77.0,27,2401.0,5543.0,99.0,82.0,63.3,83.0,39.9,13.9,43,30.0,57.0,924.0,13.1,0.0,6.7,6,55.0,train
