Date,Share,close
13-Apr-16,Share47,1269.4
18-Apr-16,Share47,1276.7
20-Apr-16,Share47,1292.05
21-Apr-16,Share47,1300.55
22-Apr-16,Share47,1297.55
25-Apr-16,Share47,1299.9
26-Apr-16,Share47,1305.75
27-Apr-16,Share47,1283.85
28-Apr-16,Share47,1266.2
29-Apr-16,Share47,1279.15
2-May-16,Share47,1282.1
3-May-16,Share47,1304.0
4-May-16,Share47,1321.75
5-May-16,Share47,1305.2
6-May-16,Share47,1319.45
9-May-16,Share47,1347.15
10-May-16,Share47,1350.7
11-May-16,Share47,1374.85
12-May-16,Share47,1385.55
13-May-16,Share47,1375.6
16-May-16,Share47,1351.65
17-May-16,Share47,1339.35
18-May-16,Share47,1347.4
19-May-16,Share47,1342.6
20-May-16,Share47,1330.8
23-May-16,Share47,1314.85
24-May-16,Share47,1315.25
25-May-16,Share47,1340.65
26-May-16,Share47,1359.75
27-May-16,Share47,1397.7
30-May-16,Share47,1420.9
31-May-16,Share47,1389.4
1-Jun-16,Share47,1403.4
2-Jun-16,Share47,1462.05
3-Jun-16,Share47,1432.6
6-Jun-16,Share47,1469.7
7-Jun-16,Share47,1469.1
8-Jun-16,Share47,1440.65
9-Jun-16,Share47,1447.95
10-Jun-16,Share47,1450.9
13-Jun-16,Share47,1438.25
14-Jun-16,Share47,1481.4
15-Jun-16,Share47,1476.25
16-Jun-16,Share47,1469.85
17-Jun-16,Share47,1463.55
20-Jun-16,Share47,1459.05
21-Jun-16,Share47,1451.5
22-Jun-16,Share47,1455.45
23-Jun-16,Share47,1468.1
24-Jun-16,Share47,1466.35
27-Jun-16,Share47,1450.25
28-Jun-16,Share47,1465.2
29-Jun-16,Share47,1500.05
30-Jun-16,Share47,1523.9
1-Jul-16,Share47,1526.4
4-Jul-16,Share47,1493.85
5-Jul-16,Share47,1490.2
7-Jul-16,Share47,1494.9
8-Jul-16,Share47,1473.0
11-Jul-16,Share47,1496.4
12-Jul-16,Share47,1537.8
13-Jul-16,Share47,1540.6
14-Jul-16,Share47,1518.45
15-Jul-16,Share47,1508.75
18-Jul-16,Share47,1505.75
19-Jul-16,Share47,1484.1
20-Jul-16,Share47,1500.05
21-Jul-16,Share47,1508.15
22-Jul-16,Share47,1516.5
25-Jul-16,Share47,1524.4
26-Jul-16,Share47,1506.3
27-Jul-16,Share47,1534.75
28-Jul-16,Share47,1533.75
29-Jul-16,Share47,1491.8
1-Aug-16,Share47,1473.7
2-Aug-16,Share47,1461.1
3-Aug-16,Share47,1476.6
4-Aug-16,Share47,1482.5
5-Aug-16,Share47,1500.7
8-Aug-16,Share47,1497.5
9-Aug-16,Share47,1494.9
10-Aug-16,Share47,1471.85
11-Aug-16,Share47,1470.0
12-Aug-16,Share47,1450.65
16-Aug-16,Share47,1469.75
17-Aug-16,Share47,1468.45
18-Aug-16,Share47,1467.1
19-Aug-16,Share47,1450.2
22-Aug-16,Share47,1460.55
23-Aug-16,Share47,1443.75
24-Aug-16,Share47,1459.2
25-Aug-16,Share47,1439.9
26-Aug-16,Share47,1435.8
29-Aug-16,Share47,1428.65
30-Aug-16,Share47,1441.85
31-Aug-16,Share47,1454.75
1-Sep-16,Share47,1449.75
2-Sep-16,Share47,1443.15
6-Sep-16,Share47,1457.15
7-Sep-16,Share47,1434.85
8-Sep-16,Share47,1440.25
9-Sep-16,Share47,1430.05
12-Sep-16,Share47,1416.9
14-Sep-16,Share47,1417.35
15-Sep-16,Share47,1404.7
16-Sep-16,Share47,1404.8
19-Sep-16,Share47,1410.15
20-Sep-16,Share47,1401.65
21-Sep-16,Share47,1399.85
22-Sep-16,Share47,1378.6
23-Sep-16,Share47,1371.4
26-Sep-16,Share47,1349.3
27-Sep-16,Share47,1352.9
28-Sep-16,Share47,1354.05
29-Sep-16,Share47,1339.75
30-Sep-16,Share47,1329.6
3-Oct-16,Share47,1353.85
4-Oct-16,Share47,1350.7
5-Oct-16,Share47,1349.2
6-Oct-16,Share47,1357.8
7-Oct-16,Share47,1363.85
10-Oct-16,Share47,1364.85
13-Oct-16,Share47,1352.75
14-Oct-16,Share47,1360.2
17-Oct-16,Share47,1345.2
18-Oct-16,Share47,1356.5
19-Oct-16,Share47,1344.45
20-Oct-16,Share47,1338.95
21-Oct-16,Share47,1398.9
24-Oct-16,Share47,1420.1
25-Oct-16,Share47,1373.75
26-Oct-16,Share47,1386.1
27-Oct-16,Share47,1369.45
28-Oct-16,Share47,1371.3
30-Oct-16,Share47,1400.2
1-Nov-16,Share47,1397.1
2-Nov-16,Share47,1373.35
3-Nov-16,Share47,1364.35
4-Nov-16,Share47,1341.35
7-Nov-16,Share47,1326.3
8-Nov-16,Share47,1361.3
9-Nov-16,Share47,1339.8
10-Nov-16,Share47,1355.75
11-Nov-16,Share47,1311.95
15-Nov-16,Share47,1275.85
16-Nov-16,Share47,1258.25
17-Nov-16,Share47,1240.8
18-Nov-16,Share47,1234.8
21-Nov-16,Share47,1227.45
22-Nov-16,Share47,1212.5
23-Nov-16,Share47,1209.4
24-Nov-16,Share47,1208.05
25-Nov-16,Share47,1211.85
28-Nov-16,Share47,1199.2
29-Nov-16,Share47,1220.45
30-Nov-16,Share47,1277.6
1-Dec-16,Share47,1238.85
2-Dec-16,Share47,1218.5
5-Dec-16,Share47,1214.0
6-Dec-16,Share47,1205.55
7-Dec-16,Share47,1200.6
8-Dec-16,Share47,1217.7
9-Dec-16,Share47,1210.95
12-Dec-16,Share47,1221.8
13-Dec-16,Share47,1242.7
14-Dec-16,Share47,1212.8
15-Dec-16,Share47,1198.1
16-Dec-16,Share47,1174.6
19-Dec-16,Share47,1183.6
20-Dec-16,Share47,1176.55
21-Dec-16,Share47,1174.65
22-Dec-16,Share47,1150.2
23-Dec-16,Share47,1139.4
26-Dec-16,Share47,1115.55
27-Dec-16,Share47,1113.6
28-Dec-16,Share47,1130.7
29-Dec-16,Share47,1150.5
30-Dec-16,Share47,1150.3
2-Jan-17,Share47,1173.3
3-Jan-17,Share47,1167.4
4-Jan-17,Share47,1172.6
5-Jan-17,Share47,1187.9
6-Jan-17,Share47,1201.0
9-Jan-17,Share47,1233.6
10-Jan-17,Share47,1227.45
11-Jan-17,Share47,1219.65
12-Jan-17,Share47,1226.7
13-Jan-17,Share47,1212.35
16-Jan-17,Share47,1217.9
17-Jan-17,Share47,1229.45
18-Jan-17,Share47,1246.9
19-Jan-17,Share47,1266.8
20-Jan-17,Share47,1260.05
23-Jan-17,Share47,1257.4
24-Jan-17,Share47,1260.35
25-Jan-17,Share47,1288.5
27-Jan-17,Share47,1290.0
30-Jan-17,Share47,1341.0
31-Jan-17,Share47,1375.3
1-Feb-17,Share47,1370.1
2-Feb-17,Share47,1350.8
3-Feb-17,Share47,1364.1
6-Feb-17,Share47,1380.9
7-Feb-17,Share47,1398.9
8-Feb-17,Share47,1392.3
9-Feb-17,Share47,1368.95
10-Feb-17,Share47,1376.3
13-Feb-17,Share47,1355.25
14-Feb-17,Share47,1358.8
15-Feb-17,Share47,1369.5
16-Feb-17,Share47,1370.75
17-Feb-17,Share47,1377.25
20-Feb-17,Share47,1376.3
21-Feb-17,Share47,1379.2
22-Feb-17,Share47,1375.55
23-Feb-17,Share47,1410.75
27-Feb-17,Share47,1422.6
28-Feb-17,Share47,1439.95
1-Mar-17,Share47,1497.6
2-Mar-17,Share47,1468.75
3-Mar-17,Share47,1449.3
6-Mar-17,Share47,1436.2
7-Mar-17,Share47,1409.05
8-Mar-17,Share47,1420.05
9-Mar-17,Share47,1449.8
10-Mar-17,Share47,1516.4
14-Mar-17,Share47,1515.7
15-Mar-17,Share47,1589.75
16-Mar-17,Share47,1594.0
17-Mar-17,Share47,1594.35
20-Mar-17,Share47,1573.45
21-Mar-17,Share47,1580.8
22-Mar-17,Share47,1579.7
23-Mar-17,Share47,1561.2
24-Mar-17,Share47,1567.8
27-Mar-17,Share47,1558.75
28-Mar-17,Share47,1555.1
29-Mar-17,Share47,1571.55
30-Mar-17,Share47,1600.85
31-Mar-17,Share47,1614.75
3-Apr-17,Share47,1585.85
5-Apr-17,Share47,1604.4
6-Apr-17,Share47,1640.45
7-Apr-17,Share47,1632.2
10-Apr-17,Share47,1602.65
11-Apr-17,Share47,1687.45
12-Apr-17,Share47,1672.4
13-Apr-17,Share47,1638.9
17-Apr-17,Share47,1622.35
18-Apr-17,Share47,1619.65
19-Apr-17,Share47,1625.05
20-Apr-17,Share47,1620.25
21-Apr-17,Share47,1612.15
24-Apr-17,Share47,1598.35
25-Apr-17,Share47,1608.45
26-Apr-17,Share47,1607.2
27-Apr-17,Share47,1598.8
28-Apr-17,Share47,1600.7
30-Apr-15,Share48,389.9
4-May-15,Share48,396.35
5-May-15,Share48,409.75
6-May-15,Share48,398.55
7-May-15,Share48,390.45
8-May-15,Share48,393.95
11-May-15,Share48,400.2
12-May-15,Share48,389.8
13-May-15,Share48,396.0
14-May-15,Share48,401.9
15-May-15,Share48,421.0
18-May-15,Share48,421.3
19-May-15,Share48,420.7
20-May-15,Share48,423.65
21-May-15,Share48,409.9
22-May-15,Share48,434.25
25-May-15,Share48,422.95
26-May-15,Share48,427.95
27-May-15,Share48,422.75
28-May-15,Share48,424.3
29-May-15,Share48,452.85
1-Jun-15,Share48,450.6
2-Jun-15,Share48,450.75
3-Jun-15,Share48,440.75
4-Jun-15,Share48,439.8
5-Jun-15,Share48,435.45
8-Jun-15,Share48,434.85
9-Jun-15,Share48,430.55
10-Jun-15,Share48,432.15
11-Jun-15,Share48,430.45
12-Jun-15,Share48,420.3
15-Jun-15,Share48,418.9
16-Jun-15,Share48,413.8
17-Jun-15,Share48,442.3
18-Jun-15,Share48,454.45
19-Jun-15,Share48,463.7
22-Jun-15,Share48,477.25
23-Jun-15,Share48,485.15
24-Jun-15,Share48,487.5
25-Jun-15,Share48,489.45
26-Jun-15,Share48,489.65
29-Jun-15,Share48,473.65
30-Jun-15,Share48,479.95
1-Jul-15,Share48,508.95
2-Jul-15,Share48,492.6
3-Jul-15,Share48,490.35
6-Jul-15,Share48,500.55
7-Jul-15,Share48,504.1
8-Jul-15,Share48,507.9
9-Jul-15,Share48,512.1
10-Jul-15,Share48,514.6
13-Jul-15,Share48,510.3
14-Jul-15,Share48,514.8
15-Jul-15,Share48,512.2
16-Jul-15,Share48,518.8
17-Jul-15,Share48,523.75
20-Jul-15,Share48,517.65
21-Jul-15,Share48,521.0
22-Jul-15,Share48,519.6
23-Jul-15,Share48,529.65
24-Jul-15,Share48,520.45
27-Jul-15,Share48,521.45
28-Jul-15,Share48,536.15
29-Jul-15,Share48,542.7
30-Jul-15,Share48,539.85
31-Jul-15,Share48,533.75
3-Aug-15,Share48,528.9
4-Aug-15,Share48,521.15
5-Aug-15,Share48,532.75
6-Aug-15,Share48,523.5
7-Aug-15,Share48,536.85
10-Aug-15,Share48,550.1
11-Aug-15,Share48,526.0
12-Aug-15,Share48,523.0
13-Aug-15,Share48,523.35
14-Aug-15,Share48,536.05
17-Aug-15,Share48,555.7
18-Aug-15,Share48,564.65
19-Aug-15,Share48,553.55
20-Aug-15,Share48,539.25
21-Aug-15,Share48,534.6
24-Aug-15,Share48,525.15
25-Aug-15,Share48,522.7
26-Aug-15,Share48,517.5
27-Aug-15,Share48,525.45
28-Aug-15,Share48,534.35
31-Aug-15,Share48,565.4
1-Sep-15,Share48,549.55
2-Sep-15,Share48,563.85
3-Sep-15,Share48,563.9
4-Sep-15,Share48,563.65
7-Sep-15,Share48,539.7
8-Sep-15,Share48,551.9
9-Sep-15,Share48,540.25
10-Sep-15,Share48,523.5
11-Sep-15,Share48,521.4
14-Sep-15,Share48,524.4
15-Sep-15,Share48,520.0
16-Sep-15,Share48,519.6
18-Sep-15,Share48,519.5
21-Sep-15,Share48,519.2
22-Sep-15,Share48,502.0
23-Sep-15,Share48,497.05
24-Sep-15,Share48,501.15
28-Sep-15,Share48,499.15
29-Sep-15,Share48,499.45
30-Sep-15,Share48,533.5
1-Oct-15,Share48,519.75
5-Oct-15,Share48,528.05
6-Oct-15,Share48,522.0
7-Oct-15,Share48,516.9
8-Oct-15,Share48,522.2
9-Oct-15,Share48,519.35
12-Oct-15,Share48,515.8
13-Oct-15,Share48,512.5
14-Oct-15,Share48,522.8
15-Oct-15,Share48,511.7
16-Oct-15,Share48,512.65
19-Oct-15,Share48,514.2
20-Oct-15,Share48,508.45
21-Oct-15,Share48,505.5
23-Oct-15,Share48,504.15
26-Oct-15,Share48,497.9
27-Oct-15,Share48,499.75
28-Oct-15,Share48,497.0
29-Oct-15,Share48,496.8
30-Oct-15,Share48,488.95
2-Nov-15,Share48,491.5
3-Nov-15,Share48,492.35
4-Nov-15,Share48,505.7
5-Nov-15,Share48,509.9
6-Nov-15,Share48,511.3
9-Nov-15,Share48,500.0
10-Nov-15,Share48,510.6
11-Nov-15,Share48,515.05
13-Nov-15,Share48,520.35
16-Nov-15,Share48,528.1
17-Nov-15,Share48,529.6
18-Nov-15,Share48,536.35
19-Nov-15,Share48,542.75
20-Nov-15,Share48,541.95
23-Nov-15,Share48,558.75
24-Nov-15,Share48,564.6
26-Nov-15,Share48,561.4
27-Nov-15,Share48,552.35
30-Nov-15,Share48,564.8
1-Dec-15,Share48,564.65
2-Dec-15,Share48,562.6
3-Dec-15,Share48,563.95
4-Dec-15,Share48,552.95
7-Dec-15,Share48,549.85
8-Dec-15,Share48,551.5
9-Dec-15,Share48,549.2
10-Dec-15,Share48,547.55
11-Dec-15,Share48,548.0
14-Dec-15,Share48,532.3
15-Dec-15,Share48,543.25
16-Dec-15,Share48,553.2
17-Dec-15,Share48,550.25
18-Dec-15,Share48,543.4
21-Dec-15,Share48,548.75
22-Dec-15,Share48,548.05
23-Dec-15,Share48,552.6
24-Dec-15,Share48,551.55
28-Dec-15,Share48,542.3
29-Dec-15,Share48,533.0
30-Dec-15,Share48,539.3
31-Dec-15,Share48,536.25
1-Jan-16,Share48,550.8
4-Jan-16,Share48,535.45
5-Jan-16,Share48,540.15
6-Jan-16,Share48,542.3
7-Jan-16,Share48,541.3
8-Jan-16,Share48,546.0
11-Jan-16,Share48,545.4
12-Jan-16,Share48,542.55
13-Jan-16,Share48,501.1
14-Jan-16,Share48,486.25
15-Jan-16,Share48,462.5
18-Jan-16,Share48,457.1
19-Jan-16,Share48,468.7
20-Jan-16,Share48,457.8
21-Jan-16,Share48,455.85
22-Jan-16,Share48,476.9
25-Jan-16,Share48,486.15
27-Jan-16,Share48,487.25
28-Jan-16,Share48,482.8
29-Jan-16,Share48,488.5
1-Feb-16,Share48,501.8
2-Feb-16,Share48,485.75
3-Feb-16,Share48,469.6
4-Feb-16,Share48,477.3
5-Feb-16,Share48,476.95
8-Feb-16,Share48,485.8
9-Feb-16,Share48,485.9
10-Feb-16,Share48,477.6
11-Feb-16,Share48,470.75
12-Feb-16,Share48,465.45
15-Feb-16,Share48,479.7
16-Feb-16,Share48,467.75
17-Feb-16,Share48,467.25
18-Feb-16,Share48,466.1
19-Feb-16,Share48,464.1
22-Feb-16,Share48,464.5
23-Feb-16,Share48,464.55
24-Feb-16,Share48,455.05
25-Feb-16,Share48,448.8
26-Feb-16,Share48,447.9
29-Feb-16,Share48,438.85
1-Mar-16,Share48,444.55
2-Mar-16,Share48,449.85
3-Mar-16,Share48,442.8
4-Mar-16,Share48,447.85
8-Mar-16,Share48,454.05
9-Mar-16,Share48,457.85
10-Mar-16,Share48,471.2
11-Mar-16,Share48,479.9
14-Mar-16,Share48,486.9
15-Mar-16,Share48,481.75
16-Mar-16,Share48,474.7
17-Mar-16,Share48,491.3
18-Mar-16,Share48,490.05
21-Mar-16,Share48,504.25
22-Mar-16,Share48,515.2
23-Mar-16,Share48,526.5
28-Mar-16,Share48,529.4
29-Mar-16,Share48,532.0
30-Mar-16,Share48,529.65
31-Mar-16,Share48,544.55
1-Apr-16,Share48,535.35
4-Apr-16,Share48,543.2
5-Apr-16,Share48,534.75
6-Apr-16,Share48,529.9
7-Apr-16,Share48,527.2
8-Apr-16,Share48,526.3
11-Apr-16,Share48,526.95
12-Apr-16,Share48,527.65
13-Apr-16,Share48,525.7
18-Apr-16,Share48,526.0
20-Apr-16,Share48,536.65
21-Apr-16,Share48,532.5
22-Apr-16,Share48,521.2
25-Apr-16,Share48,515.0
26-Apr-16,Share48,517.25
27-Apr-16,Share48,513.4
28-Apr-16,Share48,511.0
29-Apr-16,Share48,519.8
2-May-16,Share48,519.5
3-May-16,Share48,520.05
4-May-16,Share48,537.85
5-May-16,Share48,540.0
6-May-16,Share48,540.0
9-May-16,Share48,534.75
10-May-16,Share48,524.1
11-May-16,Share48,536.1
12-May-16,Share48,537.05
13-May-16,Share48,545.2
16-May-16,Share48,530.2
17-May-16,Share48,539.1
18-May-16,Share48,540.95
19-May-16,Share48,523.05
20-May-16,Share48,515.65
23-May-16,Share48,518.1
24-May-16,Share48,518.4
25-May-16,Share48,527.6
26-May-16,Share48,540.05
27-May-16,Share48,542.6
30-May-16,Share48,536.3
31-May-16,Share48,542.5
1-Jun-16,Share48,541.2
2-Jun-16,Share48,539.65
3-Jun-16,Share48,537.35
6-Jun-16,Share48,541.75
7-Jun-16,Share48,540.1
8-Jun-16,Share48,543.1
9-Jun-16,Share48,544.75
10-Jun-16,Share48,538.3
13-Jun-16,Share48,544.6
14-Jun-16,Share48,545.9
15-Jun-16,Share48,544.65
16-Jun-16,Share48,540.05
17-Jun-16,Share48,540.0
20-Jun-16,Share48,545.5
21-Jun-16,Share48,536.1
22-Jun-16,Share48,539.8
23-Jun-16,Share48,545.8
24-Jun-16,Share48,558.45
27-Jun-16,Share48,561.25
28-Jun-16,Share48,559.95
29-Jun-16,Share48,557.3
30-Jun-16,Share48,569.75
1-Jul-16,Share48,568.55
4-Jul-16,Share48,575.2
5-Jul-16,Share48,599.9
7-Jul-16,Share48,600.55
8-Jul-16,Share48,603.35
11-Jul-16,Share48,600.5
12-Jul-16,Share48,605.35
13-Jul-16,Share48,595.9
14-Jul-16,Share48,599.95
15-Jul-16,Share48,590.15
18-Jul-16,Share48,587.85
19-Jul-16,Share48,575.8
20-Jul-16,Share48,573.45
21-Jul-16,Share48,585.5
22-Jul-16,Share48,599.95
25-Jul-16,Share48,614.45
26-Jul-16,Share48,614.9
27-Jul-16,Share48,644.45
28-Jul-16,Share48,676.1
29-Jul-16,Share48,686.55
1-Aug-16,Share48,666.1
2-Aug-16,Share48,665.15
3-Aug-16,Share48,641.75
4-Aug-16,Share48,651.75
5-Aug-16,Share48,682.75
8-Aug-16,Share48,676.6
9-Aug-16,Share48,675.15
10-Aug-16,Share48,674.65
11-Aug-16,Share48,657.75
12-Aug-16,Share48,644.55
16-Aug-16,Share48,655.0
17-Aug-16,Share48,653.5
18-Aug-16,Share48,653.6
19-Aug-16,Share48,649.4
22-Aug-16,Share48,642.0
23-Aug-16,Share48,630.75
24-Aug-16,Share48,632.2
25-Aug-16,Share48,639.85
26-Aug-16,Share48,632.9
29-Aug-16,Share48,637.55
30-Aug-16,Share48,639.25
31-Aug-16,Share48,652.3
1-Sep-16,Share48,652.5
2-Sep-16,Share48,639.5
6-Sep-16,Share48,326.45
7-Sep-16,Share48,324.4
8-Sep-16,Share48,320.85
9-Sep-16,Share48,332.5
12-Sep-16,Share48,328.9
14-Sep-16,Share48,323.0
15-Sep-16,Share48,325.0
16-Sep-16,Share48,313.45
19-Sep-16,Share48,303.3
20-Sep-16,Share48,299.0
21-Sep-16,Share48,297.45
22-Sep-16,Share48,299.95
23-Sep-16,Share48,303.2
26-Sep-16,Share48,309.5
27-Sep-16,Share48,305.75
28-Sep-16,Share48,316.1
29-Sep-16,Share48,307.45
30-Sep-16,Share48,298.45
3-Oct-16,Share48,304.55
4-Oct-16,Share48,306.4
5-Oct-16,Share48,298.7
6-Oct-16,Share48,304.3
7-Oct-16,Share48,305.1
10-Oct-16,Share48,300.85
13-Oct-16,Share48,304.9
14-Oct-16,Share48,305.2
17-Oct-16,Share48,304.85
18-Oct-16,Share48,305.65
19-Oct-16,Share48,305.45
20-Oct-16,Share48,305.25
21-Oct-16,Share48,304.65
24-Oct-16,Share48,305.45
25-Oct-16,Share48,316.1
26-Oct-16,Share48,313.8
27-Oct-16,Share48,314.9
28-Oct-16,Share48,312.05
30-Oct-16,Share48,316.65
1-Nov-16,Share48,314.5
2-Nov-16,Share48,305.8
3-Nov-16,Share48,306.0
4-Nov-16,Share48,302.0
7-Nov-16,Share48,301.7
8-Nov-16,Share48,300.55
9-Nov-16,Share48,300.85
10-Nov-16,Share48,308.8
11-Nov-16,Share48,303.8
15-Nov-16,Share48,296.85
16-Nov-16,Share48,300.1
17-Nov-16,Share48,293.95
18-Nov-16,Share48,293.5
21-Nov-16,Share48,291.8
22-Nov-16,Share48,298.85
23-Nov-16,Share48,303.2
24-Nov-16,Share48,302.25
25-Nov-16,Share48,304.85
28-Nov-16,Share48,297.85
29-Nov-16,Share48,304.15
30-Nov-16,Share48,304.1
1-Dec-16,Share48,302.7
2-Dec-16,Share48,304.5
5-Dec-16,Share48,303.9
6-Dec-16,Share48,304.65
7-Dec-16,Share48,303.25
8-Dec-16,Share48,302.95
9-Dec-16,Share48,303.95
12-Dec-16,Share48,295.25
13-Dec-16,Share48,300.8
14-Dec-16,Share48,299.0
15-Dec-16,Share48,296.9
16-Dec-16,Share48,298.75
19-Dec-16,Share48,294.15
20-Dec-16,Share48,298.2
21-Dec-16,Share48,294.2
22-Dec-16,Share48,294.55
23-Dec-16,Share48,299.2
26-Dec-16,Share48,302.0
27-Dec-16,Share48,303.95
28-Dec-16,Share48,304.1
29-Dec-16,Share48,305.9
30-Dec-16,Share48,301.1
2-Jan-17,Share48,303.1
3-Jan-17,Share48,303.25
4-Jan-17,Share48,317.0
5-Jan-17,Share48,320.0
6-Jan-17,Share48,325.65
9-Jan-17,Share48,325.05
10-Jan-17,Share48,339.55
11-Jan-17,Share48,340.3
12-Jan-17,Share48,345.5
13-Jan-17,Share48,344.4
16-Jan-17,Share48,340.75
17-Jan-17,Share48,342.05
18-Jan-17,Share48,342.15
19-Jan-17,Share48,342.2
20-Jan-17,Share48,346.6
23-Jan-17,Share48,340.85
24-Jan-17,Share48,349.1
25-Jan-17,Share48,350.0
27-Jan-17,Share48,347.4
30-Jan-17,Share48,353.05
31-Jan-17,Share48,353.95
1-Feb-17,Share48,350.85
2-Feb-17,Share48,350.15
3-Feb-17,Share48,370.9
6-Feb-17,Share48,375.75
7-Feb-17,Share48,364.8
8-Feb-17,Share48,371.15
9-Feb-17,Share48,368.05
10-Feb-17,Share48,370.2
13-Feb-17,Share48,373.65
14-Feb-17,Share48,376.15
15-Feb-17,Share48,372.85
16-Feb-17,Share48,369.7
17-Feb-17,Share48,368.55
20-Feb-17,Share48,370.6
21-Feb-17,Share48,368.3
22-Feb-17,Share48,369.0
23-Feb-17,Share48,369.75
27-Feb-17,Share48,369.25
28-Feb-17,Share48,372.55
1-Mar-17,Share48,376.8
2-Mar-17,Share48,368.45
3-Mar-17,Share48,371.05
6-Mar-17,Share48,367.3
7-Mar-17,Share48,368.0
8-Mar-17,Share48,363.35
9-Mar-17,Share48,360.6
10-Mar-17,Share48,357.6
14-Mar-17,Share48,366.05
15-Mar-17,Share48,366.85
16-Mar-17,Share48,364.05
17-Mar-17,Share48,362.0
20-Mar-17,Share48,359.75
21-Mar-17,Share48,360.2
22-Mar-17,Share48,350.55
23-Mar-17,Share48,346.75
24-Mar-17,Share48,346.8
27-Mar-17,Share48,350.85
28-Mar-17,Share48,382.7
29-Mar-17,Share48,389.15
30-Mar-17,Share48,398.0
31-Mar-17,Share48,400.55
3-Apr-17,Share48,408.95
5-Apr-17,Share48,395.4
6-Apr-17,Share48,392.25
7-Apr-17,Share48,394.6
10-Apr-17,Share48,391.8
11-Apr-17,Share48,389.35
12-Apr-17,Share48,386.55
13-Apr-17,Share48,381.35
17-Apr-17,Share48,380.05
18-Apr-17,Share48,382.1
19-Apr-17,Share48,380.25
20-Apr-17,Share48,376.95
21-Apr-17,Share48,391.7
24-Apr-17,Share48,394.1
25-Apr-17,Share48,391.95
26-Apr-17,Share48,390.7
27-Apr-17,Share48,384.4
28-Apr-17,Share48,390.4
30-Apr-15,Share49,999.1
4-May-15,Share49,1013.25
5-May-15,Share49,983.05
6-May-15,Share49,948.9
7-May-15,Share49,928.85
8-May-15,Share49,945.15
11-May-15,Share49,940.35
12-May-15,Share49,933.7
13-May-15,Share49,936.25
14-May-15,Share49,930.85
15-May-15,Share49,929.15
18-May-15,Share49,932.1
19-May-15,Share49,937.55
20-May-15,Share49,933.15
21-May-15,Share49,932.25
22-May-15,Share49,928.2
25-May-15,Share49,932.05
26-May-15,Share49,925.4
27-May-15,Share49,920.7
28-May-15,Share49,926.0
29-May-15,Share49,936.55
1-Jun-15,Share49,926.85
2-Jun-15,Share49,919.95
3-Jun-15,Share49,918.3
4-Jun-15,Share49,872.1
5-Jun-15,Share49,871.6
8-Jun-15,Share49,876.95
9-Jun-15,Share49,876.85
10-Jun-15,Share49,885.2
11-Jun-15,Share49,881.0
12-Jun-15,Share49,884.05
15-Jun-15,Share49,891.15
16-Jun-15,Share49,890.0
17-Jun-15,Share49,890.05
18-Jun-15,Share49,894.9
19-Jun-15,Share49,906.9
22-Jun-15,Share49,923.0
23-Jun-15,Share49,918.7
24-Jun-15,Share49,921.75
25-Jun-15,Share49,926.8
26-Jun-15,Share49,916.8
29-Jun-15,Share49,890.35
30-Jun-15,Share49,895.7
1-Jul-15,Share49,899.85
2-Jul-15,Share49,892.2
3-Jul-15,Share49,885.65
6-Jul-15,Share49,882.4
7-Jul-15,Share49,897.8
8-Jul-15,Share49,900.2
9-Jul-15,Share49,914.8
10-Jul-15,Share49,909.4
13-Jul-15,Share49,913.1
14-Jul-15,Share49,908.35
15-Jul-15,Share49,920.15
16-Jul-15,Share49,924.5
17-Jul-15,Share49,943.45
20-Jul-15,Share49,936.05
21-Jul-15,Share49,925.65
22-Jul-15,Share49,928.1
23-Jul-15,Share49,939.25
24-Jul-15,Share49,937.0
27-Jul-15,Share49,920.8
28-Jul-15,Share49,914.65
29-Jul-15,Share49,921.35
30-Jul-15,Share49,934.0
31-Jul-15,Share49,953.1
3-Aug-15,Share49,975.65
4-Aug-15,Share49,977.2
5-Aug-15,Share49,992.9
6-Aug-15,Share49,1005.2
7-Aug-15,Share49,1000.0
10-Aug-15,Share49,997.45
11-Aug-15,Share49,993.6
12-Aug-15,Share49,981.05
13-Aug-15,Share49,984.1
14-Aug-15,Share49,987.9
17-Aug-15,Share49,972.1
18-Aug-15,Share49,964.6
19-Aug-15,Share49,968.0
20-Aug-15,Share49,953.1
21-Aug-15,Share49,940.25
24-Aug-15,Share49,865.25
25-Aug-15,Share49,874.4
26-Aug-15,Share49,882.6
27-Aug-15,Share49,908.75
28-Aug-15,Share49,920.05
31-Aug-15,Share49,899.45
1-Sep-15,Share49,886.75
2-Sep-15,Share49,900.25
3-Sep-15,Share49,910.4
4-Sep-15,Share49,905.65
7-Sep-15,Share49,900.15
8-Sep-15,Share49,900.95
9-Sep-15,Share49,908.9
10-Sep-15,Share49,901.5
11-Sep-15,Share49,901.0
14-Sep-15,Share49,901.9
15-Sep-15,Share49,900.5
16-Sep-15,Share49,901.5
18-Sep-15,Share49,901.6
21-Sep-15,Share49,902.45
22-Sep-15,Share49,901.9
23-Sep-15,Share49,912.4
24-Sep-15,Share49,910.25
28-Sep-15,Share49,901.75
29-Sep-15,Share49,901.95
30-Sep-15,Share49,902.1
1-Oct-15,Share49,902.6
5-Oct-15,Share49,911.5
6-Oct-15,Share49,913.8
7-Oct-15,Share49,906.25
8-Oct-15,Share49,902.8
9-Oct-15,Share49,903.8
12-Oct-15,Share49,907.45
13-Oct-15,Share49,907.85
