Date,Open,Share
7-Jan-16,1365.0,Share47
8-Jan-16,1389.0,Share47
11-Jan-16,1362.0,Share47
12-Jan-16,1384.0,Share47
13-Jan-16,1388.0,Share47
14-Jan-16,1380.0,Share47
15-Jan-16,1337.0,Share47
18-Jan-16,1334.0,Share47
19-Jan-16,1275.05,Share47
20-Jan-16,1313.0,Share47
21-Jan-16,1329.0,Share47
22-Jan-16,1319.0,Share47
25-Jan-16,1300.0,Share47
27-Jan-16,1355.0,Share47
28-Jan-16,1323.0,Share47
29-Jan-16,1314.0,Share47
1-Feb-16,1359.95,Share47
2-Feb-16,1348.1,Share47
3-Feb-16,1331.0,Share47
4-Feb-16,1349.0,Share47
5-Feb-16,1316.95,Share47
8-Feb-16,1315.0,Share47
9-Feb-16,1295.2,Share47
10-Feb-16,1317.5,Share47
11-Feb-16,1304.8,Share47
12-Feb-16,1238.0,Share47
15-Feb-16,1210.0,Share47
16-Feb-16,1167.0,Share47
17-Feb-16,1150.0,Share47
18-Feb-16,1169.95,Share47
19-Feb-16,1140.0,Share47
22-Feb-16,1152.0,Share47
23-Feb-16,1150.0,Share47
24-Feb-16,1160.15,Share47
25-Feb-16,1195.0,Share47
26-Feb-16,1190.0,Share47
29-Feb-16,1170.0,Share47
1-Mar-16,1218.0,Share47
2-Mar-16,1239.0,Share47
3-Mar-16,1220.0,Share47
4-Mar-16,1230.0,Share47
8-Mar-16,1250.0,Share47
9-Mar-16,1229.6,Share47
10-Mar-16,1200.2,Share47
11-Mar-16,1207.3,Share47
14-Mar-16,1249.0,Share47
15-Mar-16,1231.05,Share47
16-Mar-16,1222.0,Share47
17-Mar-16,1229.0,Share47
18-Mar-16,1270.5,Share47
21-Mar-16,1263.0,Share47
22-Mar-16,1275.0,Share47
23-Mar-16,1273.9,Share47
28-Mar-16,1285.0,Share47
29-Mar-16,1270.0,Share47
30-Mar-16,1269.0,Share47
31-Mar-16,1309.95,Share47
1-Apr-16,1301.0,Share47
4-Apr-16,1289.0,Share47
5-Apr-16,1285.0,Share47
6-Apr-16,1274.8,Share47
7-Apr-16,1281.95,Share47
8-Apr-16,1271.25,Share47
11-Apr-16,1255.0,Share47
12-Apr-16,1254.6,Share47
13-Apr-16,1245.05,Share47
18-Apr-16,1294.0,Share47
20-Apr-16,1280.0,Share47
21-Apr-16,1305.95,Share47
22-Apr-16,1288.05,Share47
25-Apr-16,1297.55,Share47
26-Apr-16,1308.9,Share47
27-Apr-16,1315.0,Share47
28-Apr-16,1294.85,Share47
29-Apr-16,1275.0,Share47
2-May-16,1260.0,Share47
3-May-16,1282.1,Share47
4-May-16,1317.0,Share47
5-May-16,1387.0,Share47
6-May-16,1298.0,Share47
9-May-16,1319.5,Share47
10-May-16,1349.95,Share47
11-May-16,1350.0,Share47
12-May-16,1380.0,Share47
13-May-16,1393.95,Share47
16-May-16,1340.0,Share47
17-May-16,1370.0,Share47
18-May-16,1349.0,Share47
19-May-16,1334.0,Share47
20-May-16,1340.0,Share47
23-May-16,1330.0,Share47
24-May-16,1305.0,Share47
25-May-16,1325.25,Share47
26-May-16,1340.65,Share47
27-May-16,1380.0,Share47
30-May-16,1397.0,Share47
31-May-16,1402.0,Share47
1-Jun-16,1410.0,Share47
2-Jun-16,1420.0,Share47
3-Jun-16,1450.0,Share47
6-Jun-16,1454.7,Share47
7-Jun-16,1475.0,Share47
8-Jun-16,1450.05,Share47
9-Jun-16,1468.0,Share47
10-Jun-16,1449.95,Share47
13-Jun-16,1421.55,Share47
14-Jun-16,1429.9,Share47
15-Jun-16,1481.4,Share47
16-Jun-16,1475.95,Share47
17-Jun-16,1462.0,Share47
20-Jun-16,1463.55,Share47
21-Jun-16,1453.35,Share47
22-Jun-16,1455.05,Share47
23-Jun-16,1455.4,Share47
24-Jun-16,1445.0,Share47
27-Jun-16,1467.8,Share47
28-Jun-16,1450.05,Share47
29-Jun-16,1496.0,Share47
30-Jun-16,1500.0,Share47
1-Jul-16,1524.0,Share47
4-Jul-16,1510.5,Share47
5-Jul-16,1494.8,Share47
7-Jul-16,1490.2,Share47
8-Jul-16,1486.3,Share47
11-Jul-16,1475.0,Share47
12-Jul-16,1500.0,Share47
13-Jul-16,1512.15,Share47
14-Jul-16,1524.0,Share47
15-Jul-16,1516.5,Share47
18-Jul-16,1508.0,Share47
19-Jul-16,1506.5,Share47
20-Jul-16,1511.8,Share47
21-Jul-16,1513.95,Share47
22-Jul-16,1511.8,Share47
25-Jul-16,1538.9,Share47
26-Jul-16,1530.0,Share47
27-Jul-16,1520.0,Share47
28-Jul-16,1550.0,Share47
29-Jul-16,1548.0,Share47
1-Aug-16,1482.6,Share47
2-Aug-16,1470.0,Share47
3-Aug-16,1461.0,Share47
4-Aug-16,1485.0,Share47
5-Aug-16,1482.1,Share47
8-Aug-16,1500.0,Share47
9-Aug-16,1494.95,Share47
10-Aug-16,1492.5,Share47
11-Aug-16,1471.0,Share47
12-Aug-16,1447.0,Share47
16-Aug-16,1450.65,Share47
17-Aug-16,1469.0,Share47
18-Aug-16,1472.15,Share47
19-Aug-16,1467.1,Share47
22-Aug-16,1453.0,Share47
23-Aug-16,1460.0,Share47
24-Aug-16,1446.95,Share47
25-Aug-16,1451.15,Share47
26-Aug-16,1450.65,Share47
29-Aug-16,1434.95,Share47
30-Aug-16,1421.65,Share47
31-Aug-16,1450.0,Share47
1-Sep-16,1446.7,Share47
2-Sep-16,1449.75,Share47
6-Sep-16,1463.0,Share47
7-Sep-16,1457.0,Share47
8-Sep-16,1424.0,Share47
9-Sep-16,1440.0,Share47
12-Sep-16,1420.0,Share47
14-Sep-16,1431.1,Share47
15-Sep-16,1419.95,Share47
16-Sep-16,1424.45,Share47
19-Sep-16,1424.0,Share47
20-Sep-16,1410.05,Share47
21-Sep-16,1405.1,Share47
22-Sep-16,1420.0,Share47
23-Sep-16,1378.6,Share47
26-Sep-16,1371.0,Share47
27-Sep-16,1350.0,Share47
28-Sep-16,1341.65,Share47
29-Sep-16,1356.5,Share47
30-Sep-16,1339.75,Share47
3-Oct-16,1335.0,Share47
4-Oct-16,1355.0,Share47
5-Oct-16,1374.0,Share47
6-Oct-16,1349.2,Share47
7-Oct-16,1364.95,Share47
10-Oct-16,1337.0,Share47
13-Oct-16,1341.0,Share47
14-Oct-16,1362.4,Share47
17-Oct-16,1350.05,Share47
18-Oct-16,1345.2,Share47
19-Oct-16,1356.05,Share47
20-Oct-16,1353.3,Share47
21-Oct-16,1344.0,Share47
24-Oct-16,1375.5,Share47
25-Oct-16,1422.0,Share47
26-Oct-16,1385.9,Share47
27-Oct-16,1386.0,Share47
28-Oct-16,1355.1,Share47
30-Oct-16,1370.25,Share47
1-Nov-16,1445.9,Share47
2-Nov-16,1399.75,Share47
3-Nov-16,1373.05,Share47
4-Nov-16,1370.3,Share47
7-Nov-16,1350.0,Share47
8-Nov-16,1334.9,Share47
9-Nov-16,1315.0,Share47
10-Nov-16,1373.25,Share47
11-Nov-16,1355.2,Share47
15-Nov-16,1311.95,Share47
16-Nov-16,1314.2,Share47
17-Nov-16,1295.95,Share47
18-Nov-16,1258.0,Share47
21-Nov-16,1248.1,Share47
22-Nov-16,1212.45,Share47
23-Nov-16,1248.95,Share47
24-Nov-16,1224.05,Share47
25-Nov-16,1200.0,Share47
28-Nov-16,1230.0,Share47
29-Nov-16,1214.95,Share47
30-Nov-16,1224.9,Share47
1-Dec-16,1255.0,Share47
2-Dec-16,1232.5,Share47
5-Dec-16,1232.85,Share47
6-Dec-16,1214.55,Share47
7-Dec-16,1215.0,Share47
8-Dec-16,1200.55,Share47
9-Dec-16,1216.85,Share47
12-Dec-16,1210.95,Share47
13-Dec-16,1221.8,Share47
14-Dec-16,1235.8,Share47
15-Dec-16,1202.5,Share47
16-Dec-16,1198.1,Share47
19-Dec-16,1197.0,Share47
20-Dec-16,1190.0,Share47
21-Dec-16,1168.0,Share47
22-Dec-16,1173.15,Share47
23-Dec-16,1151.95,Share47
26-Dec-16,1165.0,Share47
27-Dec-16,1118.9,Share47
28-Dec-16,1119.95,Share47
29-Dec-16,1142.1,Share47
30-Dec-16,1150.5,Share47
2-Jan-17,1152.0,Share47
3-Jan-17,1170.55,Share47
4-Jan-17,1168.0,Share47
5-Jan-17,1170.05,Share47
6-Jan-17,1198.0,Share47
9-Jan-17,1187.4,Share47
10-Jan-17,1231.05,Share47
11-Jan-17,1234.95,Share47
12-Jan-17,1229.95,Share47
13-Jan-17,1220.1,Share47
16-Jan-17,1200.55,Share47
17-Jan-17,1231.9,Share47
18-Jan-17,1217.0,Share47
19-Jan-17,1250.0,Share47
20-Jan-17,1268.0,Share47
23-Jan-17,1260.1,Share47
24-Jan-17,1253.95,Share47
25-Jan-17,1274.4,Share47
27-Jan-17,1289.0,Share47
30-Jan-17,1295.0,Share47
31-Jan-17,1348.9,Share47
1-Feb-17,1369.0,Share47
2-Feb-17,1362.0,Share47
3-Feb-17,1386.5,Share47
6-Feb-17,1384.0,Share47
7-Feb-17,1380.0,Share47
8-Feb-17,1401.95,Share47
9-Feb-17,1391.6,Share47
10-Feb-17,1352.0,Share47
13-Feb-17,1376.2,Share47
14-Feb-17,1358.9,Share47
15-Feb-17,1343.0,Share47
16-Feb-17,1365.9,Share47
17-Feb-17,1400.0,Share47
20-Feb-17,1389.25,Share47
21-Feb-17,1389.95,Share47
22-Feb-17,1372.55,Share47
23-Feb-17,1378.35,Share47
27-Feb-17,1417.65,Share47
28-Feb-17,1422.75,Share47
1-Mar-17,1449.95,Share47
2-Mar-17,1497.0,Share47
3-Mar-17,1464.9,Share47
6-Mar-17,1448.5,Share47
7-Mar-17,1440.0,Share47
8-Mar-17,1414.95,Share47
9-Mar-17,1430.0,Share47
10-Mar-17,1465.0,Share47
14-Mar-17,1534.1,Share47
15-Mar-17,1535.0,Share47
16-Mar-17,1601.1,Share47
17-Mar-17,1592.0,Share47
20-Mar-17,1575.4,Share47
21-Mar-17,1577.05,Share47
22-Mar-17,1581.0,Share47
23-Mar-17,1575.1,Share47
24-Mar-17,1550.5,Share47
27-Mar-17,1568.55,Share47
28-Mar-17,1552.1,Share47
29-Mar-17,1541.15,Share47
30-Mar-17,1577.4,Share47
31-Mar-17,1630.0,Share47
3-Apr-17,1610.0,Share47
5-Apr-17,1585.85,Share47
6-Apr-17,1578.6,Share47
7-Apr-17,1649.95,Share47
10-Apr-17,1632.2,Share47
11-Apr-17,1588.4,Share47
12-Apr-17,1699.0,Share47
13-Apr-17,1683.75,Share47
17-Apr-17,1650.0,Share47
18-Apr-17,1633.6,Share47
19-Apr-17,1630.25,Share47
20-Apr-17,1630.0,Share47
21-Apr-17,1610.3,Share47
24-Apr-17,1616.25,Share47
25-Apr-17,1593.35,Share47
26-Apr-17,1617.0,Share47
27-Apr-17,1608.9,Share47
28-Apr-17,1591.05,Share47
30-Apr-15,388.4,Share48
4-May-15,387.0,Share48
5-May-15,394.0,Share48
6-May-15,411.0,Share48
7-May-15,394.0,Share48
8-May-15,408.95,Share48
11-May-15,404.5,Share48
12-May-15,398.0,Share48
13-May-15,385.2,Share48
14-May-15,394.0,Share48
15-May-15,403.8,Share48
18-May-15,416.0,Share48
19-May-15,416.0,Share48
20-May-15,420.0,Share48
21-May-15,423.0,Share48
22-May-15,411.0,Share48
25-May-15,424.9,Share48
26-May-15,416.0,Share48
27-May-15,423.0,Share48
28-May-15,418.0,Share48
29-May-15,421.25,Share48
1-Jun-15,452.85,Share48
2-Jun-15,449.0,Share48
3-Jun-15,446.1,Share48
4-Jun-15,440.0,Share48
5-Jun-15,435.0,Share48
8-Jun-15,431.0,Share48
9-Jun-15,441.75,Share48
10-Jun-15,426.1,Share48
11-Jun-15,432.15,Share48
12-Jun-15,426.15,Share48
15-Jun-15,416.1,Share48
16-Jun-15,412.05,Share48
17-Jun-15,410.0,Share48
18-Jun-15,448.0,Share48
19-Jun-15,459.15,Share48
22-Jun-15,456.0,Share48
23-Jun-15,482.0,Share48
24-Jun-15,482.15,Share48
25-Jun-15,472.55,Share48
26-Jun-15,488.15,Share48
29-Jun-15,480.0,Share48
30-Jun-15,473.7,Share48
1-Jul-15,489.4,Share48
2-Jul-15,510.0,Share48
3-Jul-15,492.0,Share48
6-Jul-15,485.0,Share48
7-Jul-15,510.0,Share48
8-Jul-15,510.0,Share48
9-Jul-15,510.0,Share48
10-Jul-15,519.95,Share48
13-Jul-15,514.85,Share48
14-Jul-15,520.4,Share48
15-Jul-15,515.2,Share48
16-Jul-15,515.45,Share48
17-Jul-15,518.55,Share48
20-Jul-15,523.25,Share48
21-Jul-15,517.7,Share48
22-Jul-15,515.0,Share48
23-Jul-15,522.0,Share48
24-Jul-15,526.0,Share48
27-Jul-15,523.1,Share48
28-Jul-15,516.0,Share48
29-Jul-15,535.05,Share48
30-Jul-15,547.0,Share48
31-Jul-15,542.9,Share48
3-Aug-15,532.15,Share48
4-Aug-15,533.8,Share48
5-Aug-15,524.95,Share48
6-Aug-15,535.0,Share48
7-Aug-15,535.0,Share48
10-Aug-15,551.0,Share48
11-Aug-15,550.25,Share48
12-Aug-15,535.0,Share48
13-Aug-15,525.1,Share48
14-Aug-15,521.9,Share48
17-Aug-15,532.95,Share48
18-Aug-15,561.75,Share48
19-Aug-15,566.8,Share48
20-Aug-15,569.0,Share48
21-Aug-15,540.0,Share48
24-Aug-15,531.0,Share48
25-Aug-15,517.05,Share48
26-Aug-15,515.15,Share48
27-Aug-15,512.55,Share48
28-Aug-15,535.0,Share48
31-Aug-15,590.0,Share48
1-Sep-15,560.65,Share48
2-Sep-15,557.0,Share48
3-Sep-15,564.95,Share48
4-Sep-15,564.9,Share48
7-Sep-15,569.95,Share48
8-Sep-15,533.15,Share48
9-Sep-15,577.95,Share48
10-Sep-15,547.0,Share48
11-Sep-15,535.0,Share48
14-Sep-15,537.8,Share48
15-Sep-15,532.95,Share48
16-Sep-15,539.0,Share48
18-Sep-15,528.0,Share48
21-Sep-15,523.85,Share48
22-Sep-15,529.8,Share48
23-Sep-15,509.9,Share48
24-Sep-15,497.95,Share48
28-Sep-15,509.8,Share48
29-Sep-15,495.0,Share48
30-Sep-15,500.0,Share48
1-Oct-15,540.0,Share48
5-Oct-15,526.55,Share48
6-Oct-15,539.75,Share48
7-Oct-15,533.25,Share48
8-Oct-15,536.0,Share48
9-Oct-15,527.95,Share48
12-Oct-15,544.0,Share48
13-Oct-15,519.0,Share48
14-Oct-15,513.15,Share48
15-Oct-15,536.8,Share48
16-Oct-15,519.4,Share48
19-Oct-15,523.05,Share48
20-Oct-15,512.35,Share48
21-Oct-15,503.0,Share48
23-Oct-15,516.5,Share48
26-Oct-15,519.95,Share48
27-Oct-15,508.95,Share48
28-Oct-15,514.2,Share48
29-Oct-15,500.55,Share48
30-Oct-15,494.5,Share48
2-Nov-15,483.0,Share48
3-Nov-15,497.95,Share48
4-Nov-15,501.45,Share48
5-Nov-15,505.0,Share48
6-Nov-15,517.75,Share48
9-Nov-15,505.15,Share48
10-Nov-15,508.95,Share48
11-Nov-15,519.0,Share48
13-Nov-15,519.0,Share48
16-Nov-15,523.0,Share48
17-Nov-15,532.9,Share48
18-Nov-15,534.45,Share48
19-Nov-15,545.3,Share48
20-Nov-15,549.6,Share48
23-Nov-15,559.9,Share48
24-Nov-15,561.45,Share48
26-Nov-15,571.9,Share48
27-Nov-15,571.75,Share48
30-Nov-15,552.0,Share48
1-Dec-15,564.75,Share48
2-Dec-15,574.65,Share48
3-Dec-15,561.95,Share48
4-Dec-15,562.8,Share48
7-Dec-15,569.95,Share48
8-Dec-15,549.15,Share48
9-Dec-15,562.5,Share48
10-Dec-15,555.0,Share48
11-Dec-15,543.35,Share48
14-Dec-15,549.8,Share48
15-Dec-15,548.65,Share48
16-Dec-15,549.5,Share48
17-Dec-15,575.0,Share48
18-Dec-15,535.0,Share48
21-Dec-15,549.85,Share48
22-Dec-15,545.0,Share48
23-Dec-15,559.7,Share48
24-Dec-15,564.35,Share48
28-Dec-15,543.2,Share48
29-Dec-15,546.95,Share48
30-Dec-15,533.0,Share48
31-Dec-15,541.9,Share48
1-Jan-16,539.85,Share48
4-Jan-16,545.0,Share48
5-Jan-16,543.8,Share48
6-Jan-16,540.0,Share48
7-Jan-16,551.0,Share48
8-Jan-16,550.5,Share48
11-Jan-16,551.9,Share48
12-Jan-16,554.7,Share48
13-Jan-16,550.0,Share48
14-Jan-16,495.0,Share48
15-Jan-16,490.0,Share48
18-Jan-16,459.9,Share48
19-Jan-16,450.5,Share48
20-Jan-16,466.25,Share48
21-Jan-16,475.0,Share48
22-Jan-16,461.85,Share48
25-Jan-16,475.0,Share48
27-Jan-16,482.0,Share48
28-Jan-16,489.9,Share48
29-Jan-16,478.0,Share48
1-Feb-16,500.0,Share48
2-Feb-16,500.0,Share48
3-Feb-16,480.0,Share48
4-Feb-16,490.0,Share48
5-Feb-16,480.0,Share48
8-Feb-16,490.0,Share48
9-Feb-16,489.15,Share48
10-Feb-16,481.0,Share48
11-Feb-16,484.95,Share48
12-Feb-16,460.0,Share48
15-Feb-16,505.0,Share48
16-Feb-16,503.0,Share48
17-Feb-16,467.0,Share48
18-Feb-16,487.0,Share48
19-Feb-16,464.05,Share48
22-Feb-16,465.0,Share48
23-Feb-16,472.0,Share48
24-Feb-16,456.1,Share48
25-Feb-16,476.0,Share48
26-Feb-16,450.0,Share48
29-Feb-16,449.95,Share48
1-Mar-16,435.0,Share48
2-Mar-16,470.0,Share48
3-Mar-16,460.0,Share48
4-Mar-16,458.0,Share48
8-Mar-16,450.0,Share48
9-Mar-16,462.8,Share48
10-Mar-16,460.0,Share48
11-Mar-16,484.0,Share48
14-Mar-16,475.0,Share48
15-Mar-16,494.0,Share48
16-Mar-16,477.0,Share48
17-Mar-16,479.0,Share48
18-Mar-16,494.0,Share48
21-Mar-16,485.0,Share48
22-Mar-16,518.8,Share48
23-Mar-16,501.0,Share48
28-Mar-16,529.9,Share48
29-Mar-16,535.0,Share48
30-Mar-16,522.2,Share48
31-Mar-16,529.65,Share48
1-Apr-16,549.95,Share48
4-Apr-16,539.95,Share48
5-Apr-16,543.0,Share48
6-Apr-16,531.1,Share48
7-Apr-16,546.0,Share48
8-Apr-16,531.05,Share48
11-Apr-16,526.3,Share48
12-Apr-16,522.0,Share48
13-Apr-16,521.25,Share48
18-Apr-16,535.0,Share48
20-Apr-16,532.9,Share48
21-Apr-16,544.4,Share48
22-Apr-16,527.0,Share48
25-Apr-16,530.0,Share48
26-Apr-16,512.4,Share48
27-Apr-16,518.95,Share48
28-Apr-16,529.7,Share48
29-Apr-16,531.3,Share48
2-May-16,513.0,Share48
3-May-16,509.15,Share48
4-May-16,505.0,Share48
5-May-16,545.85,Share48
6-May-16,539.95,Share48
9-May-16,543.2,Share48
10-May-16,535.0,Share48
11-May-16,554.4,Share48
12-May-16,546.95,Share48
13-May-16,549.9,Share48
16-May-16,540.0,Share48
17-May-16,549.9,Share48
18-May-16,539.95,Share48
19-May-16,544.95,Share48
20-May-16,525.05,Share48
23-May-16,515.0,Share48
24-May-16,519.05,Share48
25-May-16,517.1,Share48
26-May-16,532.0,Share48
27-May-16,545.0,Share48
30-May-16,555.0,Share48
31-May-16,540.0,Share48
1-Jun-16,539.95,Share48
2-Jun-16,536.55,Share48
3-Jun-16,547.95,Share48
6-Jun-16,550.0,Share48
7-Jun-16,554.9,Share48
8-Jun-16,535.5,Share48
9-Jun-16,542.95,Share48
10-Jun-16,536.0,Share48
13-Jun-16,531.0,Share48
14-Jun-16,544.0,Share48
15-Jun-16,541.05,Share48
16-Jun-16,550.0,Share48
17-Jun-16,536.95,Share48
20-Jun-16,535.0,Share48
21-Jun-16,538.05,Share48
22-Jun-16,546.95,Share48
23-Jun-16,546.8,Share48
24-Jun-16,534.25,Share48
27-Jun-16,557.95,Share48
28-Jun-16,561.05,Share48
29-Jun-16,560.0,Share48
30-Jun-16,551.05,Share48
1-Jul-16,569.95,Share48
4-Jul-16,568.55,Share48
5-Jul-16,627.0,Share48
7-Jul-16,606.0,Share48
8-Jul-16,605.0,Share48
11-Jul-16,608.0,Share48
12-Jul-16,606.3,Share48
13-Jul-16,605.0,Share48
14-Jul-16,599.9,Share48
15-Jul-16,614.9,Share48
18-Jul-16,591.0,Share48
19-Jul-16,580.6,Share48
20-Jul-16,580.0,Share48
21-Jul-16,580.0,Share48
22-Jul-16,580.0,Share48
25-Jul-16,600.05,Share48
26-Jul-16,616.1,Share48
27-Jul-16,616.0,Share48
28-Jul-16,647.8,Share48
29-Jul-16,682.8,Share48
1-Aug-16,700.0,Share48
2-Aug-16,670.1,Share48
3-Aug-16,665.0,Share48
4-Aug-16,650.0,Share48
5-Aug-16,657.8,Share48
8-Aug-16,695.05,Share48
9-Aug-16,685.0,Share48
10-Aug-16,678.05,Share48
11-Aug-16,670.05,Share48
12-Aug-16,669.0,Share48
16-Aug-16,645.0,Share48
17-Aug-16,645.0,Share48
18-Aug-16,641.05,Share48
19-Aug-16,655.0,Share48
22-Aug-16,650.0,Share48
23-Aug-16,643.5,Share48
24-Aug-16,635.0,Share48
25-Aug-16,653.95,Share48
26-Aug-16,659.0,Share48
29-Aug-16,637.9,Share48
30-Aug-16,635.8,Share48
31-Aug-16,648.35,Share48
1-Sep-16,657.9,Share48
2-Sep-16,659.0,Share48
6-Sep-16,334.8,Share48
7-Sep-16,329.5,Share48
8-Sep-16,333.0,Share48
9-Sep-16,323.9,Share48
12-Sep-16,340.0,Share48
14-Sep-16,316.95,Share48
15-Sep-16,323.1,Share48
16-Sep-16,323.0,Share48
19-Sep-16,310.1,Share48
20-Sep-16,304.0,Share48
21-Sep-16,297.1,Share48
22-Sep-16,304.0,Share48
23-Sep-16,298.0,Share48
26-Sep-16,314.95,Share48
27-Sep-16,309.5,Share48
28-Sep-16,304.15,Share48
29-Sep-16,321.9,Share48
30-Sep-16,301.35,Share48
3-Oct-16,300.0,Share48
4-Oct-16,308.0,Share48
5-Oct-16,303.0,Share48
6-Oct-16,295.05,Share48
7-Oct-16,303.5,Share48
10-Oct-16,306.0,Share48
13-Oct-16,305.0,Share48
14-Oct-16,309.8,Share48
17-Oct-16,311.75,Share48
18-Oct-16,311.0,Share48
19-Oct-16,308.5,Share48
20-Oct-16,305.1,Share48
21-Oct-16,306.0,Share48
24-Oct-16,302.5,Share48
25-Oct-16,331.0,Share48
26-Oct-16,308.0,Share48
27-Oct-16,319.95,Share48
28-Oct-16,317.7,Share48
30-Oct-16,317.7,Share48
1-Nov-16,317.1,Share48
2-Nov-16,313.5,Share48
3-Nov-16,311.9,Share48
4-Nov-16,305.0,Share48
7-Nov-16,308.0,Share48
8-Nov-16,301.7,Share48
9-Nov-16,287.0,Share48
10-Nov-16,303.0,Share48
11-Nov-16,308.6,Share48
15-Nov-16,300.5,Share48
16-Nov-16,297.0,Share48
17-Nov-16,305.0,Share48
18-Nov-16,295.8,Share48
21-Nov-16,321.9,Share48
22-Nov-16,296.3,Share48
23-Nov-16,300.0,Share48
24-Nov-16,300.05,Share48
25-Nov-16,303.0,Share48
28-Nov-16,309.0,Share48
29-Nov-16,308.0,Share48
30-Nov-16,308.0,Share48
1-Dec-16,308.0,Share48
2-Dec-16,308.0,Share48
5-Dec-16,308.0,Share48
6-Dec-16,307.8,Share48
7-Dec-16,304.0,Share48
8-Dec-16,308.0,Share48
9-Dec-16,302.0,Share48
12-Dec-16,305.0,Share48
13-Dec-16,300.0,Share48
14-Dec-16,304.45,Share48
15-Dec-16,304.0,Share48
16-Dec-16,296.0,Share48
19-Dec-16,305.0,Share48
20-Dec-16,294.95,Share48
21-Dec-16,300.0,Share48
22-Dec-16,297.95,Share48
23-Dec-16,293.95,Share48
26-Dec-16,308.0,Share48
27-Dec-16,302.5,Share48
28-Dec-16,305.05,Share48
29-Dec-16,303.5,Share48
30-Dec-16,307.0,Share48
2-Jan-17,304.0,Share48
3-Jan-17,304.7,Share48
4-Jan-17,304.7,Share48
5-Jan-17,319.15,Share48
6-Jan-17,323.65,Share48
9-Jan-17,327.7,Share48
10-Jan-17,328.0,Share48
11-Jan-17,339.95,Share48
12-Jan-17,339.2,Share48
13-Jan-17,347.2,Share48
16-Jan-17,351.0,Share48
17-Jan-17,344.35,Share48
18-Jan-17,345.35,Share48
19-Jan-17,342.65,Share48
20-Jan-17,340.25,Share48
23-Jan-17,347.45,Share48
24-Jan-17,343.9,Share48
25-Jan-17,351.95,Share48
27-Jan-17,345.55,Share48
30-Jan-17,349.65,Share48
31-Jan-17,354.95,Share48
1-Feb-17,351.0,Share48
2-Feb-17,351.25,Share48
3-Feb-17,350.0,Share48
6-Feb-17,370.0,Share48
7-Feb-17,372.05,Share48
8-Feb-17,371.9,Share48
9-Feb-17,374.35,Share48
10-Feb-17,370.95,Share48
13-Feb-17,379.9,Share48
14-Feb-17,368.3,Share48
15-Feb-17,378.6,Share48
16-Feb-17,371.95,Share48
17-Feb-17,368.55,Share48
20-Feb-17,368.55,Share48
21-Feb-17,369.0,Share48
22-Feb-17,368.0,Share48
23-Feb-17,373.9,Share48
27-Feb-17,374.9,Share48
28-Feb-17,370.5,Share48
1-Mar-17,374.55,Share48
2-Mar-17,368.9,Share48
3-Mar-17,367.95,Share48
6-Mar-17,369.95,Share48
7-Mar-17,365.55,Share48
8-Mar-17,370.9,Share48
9-Mar-17,363.3,Share48
10-Mar-17,358.5,Share48
14-Mar-17,363.75,Share48
15-Mar-17,364.0,Share48
16-Mar-17,362.0,Share48
17-Mar-17,365.0,Share48
20-Mar-17,363.0,Share48
21-Mar-17,361.0,Share48
22-Mar-17,357.45,Share48
23-Mar-17,351.0,Share48
24-Mar-17,351.7,Share48
27-Mar-17,349.0,Share48
28-Mar-17,353.15,Share48
29-Mar-17,389.0,Share48
30-Mar-17,394.65,Share48
31-Mar-17,397.0,Share48
3-Apr-17,402.0,Share48
5-Apr-17,408.65,Share48
6-Apr-17,397.0,Share48
7-Apr-17,390.1,Share48
10-Apr-17,394.6,Share48
11-Apr-17,390.0,Share48
12-Apr-17,385.3,Share48
13-Apr-17,386.0,Share48
17-Apr-17,379.0,Share48
18-Apr-17,382.3,Share48
19-Apr-17,380.15,Share48
20-Apr-17,380.65,Share48
21-Apr-17,377.8,Share48
24-Apr-17,399.95,Share48
25-Apr-17,397.95,Share48
26-Apr-17,390.5,Share48
27-Apr-17,390.05,Share48
28-Apr-17,388.1,Share48
30-Apr-15,953.9,Share49
4-May-15,1009.7,Share49
5-May-15,988.0,Share49
6-May-15,984.9,Share49
7-May-15,941.2,Share49
8-May-15,930.0,Share49
11-May-15,930.0,Share49
12-May-15,962.0,Share49
13-May-15,943.0,Share49
14-May-15,939.0,Share49
15-May-15,932.1,Share49
18-May-15,929.95,Share49
19-May-15,926.05,Share49
20-May-15,949.0,Share49
21-May-15,934.05,Share49
22-May-15,935.25,Share49
25-May-15,935.0,Share49
26-May-15,942.0,Share49
27-May-15,926.0,Share49
28-May-15,929.9,Share49
29-May-15,926.95,Share49
1-Jun-15,930.0,Share49
2-Jun-15,930.05,Share49
3-Jun-15,931.6,Share49
4-Jun-15,911.15,Share49
5-Jun-15,889.0,Share49
8-Jun-15,891.65,Share49
9-Jun-15,867.95,Share49
10-Jun-15,878.0,Share49
11-Jun-15,893.95,Share49
12-Jun-15,881.0,Share49
15-Jun-15,876.8,Share49
16-Jun-15,895.0,Share49
17-Jun-15,888.0,Share49
18-Jun-15,900.0,Share49
19-Jun-15,894.9,Share49
22-Jun-15,912.0,Share49
23-Jun-15,939.95,Share49
24-Jun-15,915.25,Share49
25-Jun-15,919.55,Share49
26-Jun-15,920.1,Share49
29-Jun-15,895.7,Share49
30-Jun-15,902.0,Share49
1-Jul-15,893.0,Share49
2-Jul-15,916.0,Share49
3-Jul-15,892.4,Share49
